,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Anhydrite,d_Anhydrite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Atacamite,d_Atacamite,Azurite,d_Azurite,B,d_B,Bassanite,d_Bassanite,Bieberite,d_Bieberite,Boric_acid,d_Boric_acid,Brochantite,d_Brochantite,Brucite,d_Brucite,Ca,d_Ca,Calcite,d_Calcite,Chalcanthite,d_Chalcanthite,Chalcocyanite,d_Chalcocyanite,Chloromagnesite,d_Chloromagnesite,Co,d_Co,CoCl2,d_CoCl2,CoSO4,d_CoSO4,Cu,d_Cu,CuCl2,d_CuCl2,Dolomite,d_Dolomite,Fe,d_Fe,FeSO4,d_FeSO4,Gypsum,d_Gypsum,Halite,d_Halite,Huntite,d_Huntite,Hydromagnesite,d_Hydromagnesite,Hydrophilite,d_Hydrophilite,Jarosite,d_Jarosite,K,d_K,Lawrencite,d_Lawrencite,Li,d_Li,Magnesite,d_Magnesite,Malachite,d_Malachite,Melanterite,d_Melanterite,Mg,d_Mg,MgOHCl,d_MgOHCl,MgSO4,d_MgSO4,Mirabilite,d_Mirabilite,Mn,d_Mn,MnSO4,d_MnSO4,Molysite,d_Molysite,Monohydrocalcite,d_Monohydrocalcite,Morenosite,d_Morenosite,Na,d_Na,Na2CO3,d_Na2CO3,Nantokite,d_Nantokite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Ni,d_Ni,NiCl2,d_NiCl2,NiSO4,d_NiSO4,Nickelbischofite,d_Nickelbischofite,Portlandite,d_Portlandite,Rhodochrosite,d_Rhodochrosite,Scacchite,d_Scacchite,Siderite,d_Siderite,Smithsonite,d_Smithsonite,Sphaerocobaltite,d_Sphaerocobaltite,Sylvite,d_Sylvite,Thenardite,d_Thenardite,Thermonatrite,d_Thermonatrite,Zn,d_Zn,ZnCl2,d_ZnCl2,ZnSO4,d_ZnSO4,si_Anhydrite,si_Aragonite,si_Arcanite,si_Artinite,si_Atacamite,si_Azurite,si_B,si_Bassanite,si_Bieberite,si_Boric_acid,si_Brochantite,si_Brucite,si_Ca,si_Calcite,si_Chalcanthite,si_Chalcocyanite,si_Chloromagnesite,si_Co,si_CoCl2,si_CoSO4,si_Cu,si_CuCl2,si_Dolomite,si_Fe,si_FeSO4,si_Gypsum,si_Halite,si_Huntite,si_Hydromagnesite,si_Hydrophilite,si_Jarosite,si_K,si_Lawrencite,si_Li,si_Magnesite,si_Malachite,si_Melanterite,si_Mg,si_MgOHCl,si_MgSO4,si_Mirabilite,si_Mn,si_MnSO4,si_Molysite,si_Monohydrocalcite,si_Morenosite,si_Na,si_Na2CO3,si_Nantokite,si_Natron,si_Nesquehonite,si_Ni,si_NiCl2,si_NiSO4,si_Nickelbischofite,si_Portlandite,si_Rhodochrosite,si_Scacchite,si_Siderite,si_Smithsonite,si_Sphaerocobaltite,si_Sylvite,si_Thenardite,si_Thermonatrite,si_Zn,si_ZnCl2,si_ZnSO4
10,1,transp,8,0.635,0.0,0,7.0,3.0,6.325939874138594,25.0,-3.653824337600329e-09,9.820996187407713e-08,13.171724160465171,4.8127166305665906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,3.0,6.263976081960924,25.0,-3.653824337600329e-09,9.820996187407713e-08,13.171724160465171,4.8127166305665906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,3.0,6.202012289783253,25.0,-3.653824337600329e-09,9.820996187407713e-08,13.171724160465171,4.8127166305665906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,3.0,6.140048497605582,25.0,-3.653824337600329e-09,9.820996187407713e-08,13.171724160465171,4.8127166305665906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,3.0,6.07808470542791,25.0,-3.653824337600329e-09,9.820996187407713e-08,13.171724160465171,4.8127166305665906e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.40436001528005,67,8.220101707323968,0.2666600158523396,6.759686419382292,24.5,4.2066046847200835e-05,0.8747344053585309,13.090563762635707,2.7220567740456123,5.861766725450039e-09,1.1836107329295198e-07,0.00013083181044952697,0.7348709980919673,0.7515257153092324,0.0,0.020324265969006522,0.008101931570967568,0.07127121381424889,0.0,0.0,3.456947248315767e-05,3.3797759184770634e-09,2.151776134243228e-09,1.82173170420798e-09,0.0,2.3214710852620178e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-1.1597529304060796,-999.999,-3.5690645252752944,-11.346313427072669,-20.565891795375727,-74.50558502511903,-999.999,-999.999,-3.776887436255888,-999.999,-1.624019582174368,-99.88495227333873,-1.014208191161305,-999.999,-999.999,-24.336293312976146,-19.437707949653557,-18.347172461857184,-999.999,-0.41092514568450333,-15.870749999579637,-0.23411178851330394,-24.205957864002684,-999.999,-999.999,-2.259823766095828,-5.133759868773023,-10.42665519365282,-14.864711609463892,-999.999,-52.13216425387128,-17.44269739721485,-56.21337303960023,-0.847602455588029,-9.113294005647646,-999.999,-81.92980336703569,-9.81714348123212,-999.999,-999.999,-49.53044308116749,-999.999,-35.01135952654111,-1.8771973202473058,-999.999,-46.53861314399147,-8.65710115786231,-2.5185898340189823,-7.171882169898578,-3.897994615767903,-17.850518460173873,-18.684109386936825,-999.999,-13.282194702872452,-8.51340809119996,-5.609546607833628,-18.497213287420017,-4.2414308322912495,-6.65318260247689,-5.946401373603534,-3.504530650501821,-999.999,-8.43876732921505,-35.74444391730009,-17.212367830768525,-999.999
16,1,transp,2,0.127,200.40436001528005,67,8.220252286590206,0.26348329946206683,6.697722627204621,24.500000000000007,4.245849233665028e-05,0.8824830552896162,12.969567142614594,2.722056774045614,5.91645274182462e-09,1.194652959437961e-07,0.00013205237599975451,0.7417268095421825,0.7585369031469965,0.0,0.02051387657509837,0.008177516694584242,0.07193612235602989,0.0,0.0,3.489198049598342e-05,3.4113067674304538e-09,2.1718506391532785e-09,1.8387271348492931e-09,0.0,2.3431287205327213e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-1.1538437009484064,-999.999,-3.5601165461064497,-11.335819526199456,-20.557974846174954,-74.4921982406031,-999.999,-999.999,-3.7728982335392223,-999.999,-1.6207181760934546,-99.87544232678239,-1.0082989617036318,-999.999,-999.999,-24.325949038465243,-19.42858000651559,-18.33726670482207,-999.999,-0.4037973330408544,-15.862844373038843,-0.22223681554053787,-24.19656908852678,-999.999,-999.999,-2.2524941902158826,-5.109953408770072,-10.39991637408108,-14.85442384901041,-999.999,-52.12523627706092,-17.4325308078418,-56.206143257801145,-0.841636712072936,-9.108904151991855,-999.999,-81.92023690642192,-9.810320640936213,-999.999,-999.999,-49.521479300580815,-999.999,-35.000804030219484,-1.87139448093202,-999.999,-46.5316724750601,-8.646820537098229,-2.511073114426761,-7.162665450558372,-3.8923480426799735,-17.84090158922216,-18.673714702087967,-999.999,-13.27243835887792,-8.510163199176468,-5.60418354434561,-18.48747169293619,-4.235642773914009,-6.651268360664509,-5.94087414756423,-3.4972137667428878,-999.999,-8.428593098593357,-35.73892895838904,-17.206075057960334,-999.999
17,1,transp,3,0.21166666666666667,200.40436001528005,67,8.220400240416181,0.2624391894147525,6.63575883502695,24.500000000000014,4.2854607227753025e-05,0.8902970335064694,12.849686475513982,2.7220567740456154,5.9716500653477e-09,1.205798429329701e-07,0.00013328435367930628,0.748646721938782,0.7656136446801827,0.0,0.020705260015723852,0.008253808529287077,0.07260724770629472,0.0,0.0,3.521750391683034e-05,3.443132425725205e-09,2.1921128380762377e-09,1.8558814705622346e-09,0.0,2.364988851879532e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-1.1479392770911094,-999.999,-3.551184011715552,-11.316885174518253,-20.54373559446332,-74.48519785742629,-999.999,-999.999,-3.7689084162273665,-999.999,-1.6174227643988566,-99.87019466721776,-1.0023945378463348,-999.999,-999.999,-24.31560145549788,-19.42371614135569,-18.327357712299385,-999.999,-0.3988197440287671,-15.852821656663966,-0.21037317178599313,-24.191442935804908,-999.999,-999.999,-2.245161863453853,-5.0861713252210325,-10.373213545732089,-14.844131062082997,-999.999,-52.120438255032006,-17.42235952775714,-56.201043220929215,-0.8356774921756884,-9.100299253584986,-999.999,-81.91493445081736,-9.803499143605233,-999.999,-999.999,-49.51678038560407,-999.999,-34.98811018645343,-1.8655974228083716,-999.999,-46.52686271197946,-8.636544246644284,-2.50357296173328,-7.153462817440914,-3.8867109199836722,-17.835545708906743,-18.663313694409766,-999.999,-13.262681545601609,-8.506922583521819,-5.598827865076198,-18.477727650596663,-4.229859856899465,-6.649445032461377,-5.9353535181116595,-3.48989318103258,-999.999,-8.418424173873062,-35.73776239447858,-17.199863366687087,-999.999
18,1,transp,4,0.29633333333333334,200.40436001528005,67,8.220545600021657,0.26096022115557105,6.573795042849278,24.50000000000002,4.325439089714903e-05,0.8981761381744428,12.730921763850107,2.72205677404562,6.027358623716347e-09,1.2170471280052925e-07,0.00013452774187441532,0.7556307262173748,0.7727559306389702,0.0,0.02089841604018985,0.008330806975141419,0.07328458898593655,0.0,0.0,3.554604231929531e-05,3.4752528516729005e-09,2.2125627044706615e-09,1.8731946888717474e-09,0.0,2.387051450667875e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-1.142040149088831,-999.999,-3.542267635877561,-11.299682039949554,-20.530802866311213,-74.47688192637929,-999.999,-999.999,-3.7649183331186737,-999.999,-1.614133561345481,-99.86407463229837,-0.9964954098440564,-999.999,-999.999,-24.305251444189494,-19.417981659319743,-18.31744632063396,-999.999,-0.3934002638248124,-15.843225266830537,-0.19852184902191894,-24.185444726963464,-999.999,-999.999,-2.237827403872325,-5.0624156129333615,-10.346548926267765,-14.83383411753413,-999.999,-52.11520302446928,-17.41218440928622,-56.19550579869218,-0.8297252974138922,-9.09256509871972,-999.999,-81.90876134913844,-9.796679536424351,-999.999,-999.999,-49.511211629393415,-999.999,-34.975846613167775,-1.8598066354651532,-999.999,-46.52161670721267,-8.626273144027817,-2.4960650267145876,-7.1442751214150535,-3.8810837471990576,-17.82931614758725,-18.652907223460794,-999.999,-13.252925118607003,-8.50368644722796,-5.59348001578265,-18.467981984756527,-4.224082554975133,-6.6477140757842035,-5.929839942992823,-3.482569495655115,-999.999,-8.408261411915657,-35.735810530884294,-17.193734593463326,-999.999
19,1,transp,5,0.381,200.40436001528005,67,8.220688400414334,0.25992120105345906,6.511831250671608,24.50000000000003,4.365784090262373e-05,0.9061201273852484,12.613273007622634,2.722056774045612,6.0835780716731805e-09,1.2283989857501873e-07,0.00013578253287910148,0.7626787790941351,0.7799637167585703,0.0,0.021093343451399214,0.008408511554944329,0.07396814199708808,0.0,0.0,3.5877593667240166e-05,3.50766784620511e-09,2.2332001115971865e-09,1.890666682484404e-09,0.0,2.409316380163374e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-1.1361468173105334,-999.999,-3.5333681397778918,-11.280746483082984,-20.516579006846023,-74.4698753342336,-999.999,-999.999,-3.76092834325013,-999.999,-1.6108507807820835,-99.85883211045702,-0.9906020780657587,-999.999,-999.999,-24.294899911055243,-19.41312641455393,-18.30753339148205,-999.999,-0.38842249456612343,-15.833189813185754,-0.18668385855851888,-24.18032433386139,-999.999,-999.999,-2.2304914483778813,-5.0386883050997575,-10.319924768495735,-14.823533911306683,-999.999,-52.110405702905496,-17.402006331798052,-56.19040614248428,-0.82378063872879,-9.083969818450155,-999.999,-81.90346750039029,-9.789862379575528,-999.999,-999.999,-49.506522873402915,-999.999,-34.96313969348656,-1.8540226180698003,-999.999,-46.516809593911276,-8.616008107488078,-2.488558415262851,-7.135103228704762,-3.8754670316627893,-17.82396278483058,-18.642496176318026,-999.999,-13.243169957761907,-8.500454993571367,-5.588140449855211,-18.45823554437994,-4.218311351936114,-6.646076905495142,-5.924333888290063,-3.475243331898278,-999.999,-8.39810568975886,-35.73482417053218,-17.187690548725115,-999.999
