Time (s),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw)
74.98026435710115,1.6599344376470092e-16,3.3517475334332005e-15,3.705236455394312e-12,2.080989251083805e-08,2.1281696697301935e-08,2.9471707120584223e-09,5.755136139229572e-10,2.294304064960413e-10,2.01825742586384e-09,2.8230410750391274e-12,2.3870945361087364e-15,9.78937930380158e-13
78.92659406010648,3.7894824689150055e-16,7.65174107489284e-15,8.458724798067528e-12,4.7507131041609854e-08,4.8584217975174943e-08,6.728128227807479e-09,1.3138463189390004e-09,5.237691824049843e-10,4.60750193478046e-09,6.4447513228598935e-12,5.4495242047330584e-15,2.2348280999505863e-12
