Time (s),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw)
4.74E1,1.243E-13,2.510E-12,2.775E-9,1.558E-5,1.594E-5,2.207E-6,4.310E-7,1.718E-7,1.512E-6,2.114E-9,1.788E-12,7.331E-10,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
5.13E1,3.752E-13,7.575E-12,8.374E-9,4.703E-5,4.810E-5,6.661E-6,1.301E-6,5.185E-7,4.561E-6,6.380E-9,5.395E-12,2.213E-9,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
5.52E1,6.290E-13,1.270E-11,1.404E-8,7.886E-5,8.064E-5,1.117E-5,2.181E-6,8.694E-7,7.648E-6,1.070E-8,9.046E-12,3.710E-9,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
5.92E1,8.859E-13,1.789E-11,1.978E-8,1.111E-4,1.136E-4,1.573E-5,3.072E-6,1.224E-6,1.077E-5,1.507E-8,1.274E-11,5.225E-9,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
6.31E1,1.146E-12,2.314E-11,2.558E-8,1.437E-4,1.469E-4,2.035E-5,3.973E-6,1.584E-6,1.393E-5,1.949E-8,1.648E-11,6.758E-9,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
6.71E1,1.409E-12,2.845E-11,3.145E-8,1.767E-4,1.807E-4,2.502E-5,4.886E-6,1.948E-6,1.713E-5,2.396E-8,2.026E-11,8.310E-9,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
7.10E1,1.676E-12,3.383E-11,3.740E-8,2.101E-4,2.148E-4,2.975E-5,5.809E-6,2.316E-6,2.037E-5,2.850E-8,2.410E-11,9.881E-9,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
7.50E1,1.945E-12,3.928E-11,4.342E-8,2.439E-4,2.494E-4,3.454E-5,6.744E-6,2.689E-6,2.365E-5,3.308E-8,2.797E-11,1.147E-8,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
7.89E1,2.218E-12,4.479E-11,4.952E-8,2.781E-4,2.844E-4,3.939E-5,7.691E-6,3.066E-6,2.697E-5,3.773E-8,3.190E-11,1.308E-8,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0,0.000E0
