Time (s),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw)
62.8,6.556609426322177e-09,1.3239137024879976e-07,0.00014635390241709268,0.8219742557487977,0.8406101470596774,0.11524525482168035,0.021566679734856948,0.00906231916034583,0.07971956821305008,0.0001115078843095853,9.428834164893691e-08,3.866727213171344e-05,0.0,0.0,0.0,0.0,0.0,0.0
65.8,6.556609988677436e-09,1.32391381603901e-07,0.00014635391496974857,0.8219743262488658,0.8406102191581312,0.11524288434523085,0.02156430122367153,0.009062319937613602,0.07971957505053325,0.00011150789387352666,9.428834973597727e-08,3.866727544817424e-05,0.0,0.0,0.0,0.0,0.0,0.0
68.8,6.556610551980275e-09,1.3239139297814097e-07,0.00014635392754356038,0.8219743968677553,0.8406102913780998,0.11524050987376727,0.021561918703930347,0.009062320716191466,0.07971958189954002,0.00011150790345358744,9.428835783664463e-08,3.8667278770224455e-05,0.0,0.0,0.0,0.0,0.0,0.0
71.8,6.556611092702139e-09,1.3239140389642128e-07,0.00014635393961332793,0.8219744646557516,0.8406103607029913,0.11523823058765104,0.02155963169216734,0.009062321463558483,0.07971958847399108,0.00011150791264961279,9.42883656125824e-08,3.866728195910419e-05,0.0,0.0,0.0,0.0,0.0,0.0
74.8,6.556611592603422e-09,1.323914139904521e-07,0.00014635395077191394,0.8219745273262534,0.8406104247943658,0.11523612337100701,0.02155751733310558,0.009062322154504783,0.0797195945521197,0.00011150792115140621,9.428837280149189e-08,3.866728490724701e-05,0.0,0.0,0.0,0.0,0.0,0.0
77.8,6.556612039571709e-09,1.3239142301565572e-07,0.00014635396074895291,0.8219745833607601,0.8406104820992931,0.11523423928143312,0.0215556268574045,0.009062322772288843,0.07971959998665332,0.00011150792875296856,9.428837922918868e-08,3.866728754321922e-05,0.0,0.0,0.0,0.0,0.0,0.0
80.8,6.5566124274233916e-09,1.3239143084717703e-07,0.00014635396940641815,0.821974631984084,0.8406105318250103,0.11523260438359303,0.021553986418072272,0.009062323308364121,0.07971960470240957,0.00011150793534914115,9.428838480675205e-08,3.8667289830555126e-05,0.0,0.0,0.0,0.0,0.0,0.0
83.8,6.5566127550196085e-09,1.3239143746201543e-07,0.00014635397671888492,0.8219746730534299,0.8406105738254851,0.11523122347880169,0.021552600832698502,0.0090623237611563,0.07971960868554023,0.00011150794092055127,9.428838951780135e-08,3.86672917625373e-05,0.0,0.0,0.0,0.0,0.0,0.0
86.7,6.556613025042812e-09,1.3239144291433607e-07,0.00014635398274623029,0.8219747069050922,0.8406106084446354,0.1152300852595587,0.021551458755457463,0.00906232413437307,0.0797196119686596,0.00011150794551282175,9.428839340091206e-08,3.86672933549858e-05,0.0,0.0,0.0,0.0,0.0,0.0
89.7,6.556613242717887e-09,1.3239144730964345e-07,0.00014635398760508324,0.8219747341940958,0.8406106363523376,0.11522916770134314,0.02155053808717497,0.009062324435236059,0.0797196146152967,0.00011150794921480822,9.428839653122424e-08,3.866729463871329e-05,0.0,0.0,0.0,0.0,0.0,0.0
92.7,6.556613414665316e-09,1.323914507816133e-07,0.00014635399144322125,0.8219747557504108,0.84061065839738,0.11522844289756264,0.021549810826669114,0.009062324672895868,0.07971961670594664,0.00011150795213910851,9.428839900393945e-08,3.866729565276471e-05,0.0,0.0,0.0,0.0,0.0,0.0
95.7,6.556613547984531e-09,1.3239145347359937e-07,0.00014635399441911492,0.8219747724640614,0.8406106754899654,0.11522788092227923,0.021549246946567905,0.00906232485716486,0.07971961832692764,0.000111507954406459,9.428840092115696e-08,3.866729643900715e-05,0.0,0.0,0.0,0.0,0.0,0.0
98.7,6.556613649596035e-09,1.3239145552534558e-07,0.00014635399668724592,0.8219747852026713,0.8406106885173851,0.11522745260269034,0.02154881717518851,0.00906232499760893,0.07971961956238773,0.00011150795613456132,9.428840238239699e-08,3.866729703825656e-05,0.0,0.0,0.0,0.0,0.0,0.0
102.0,6.556613725824594e-09,1.3239145706455577e-07,0.00014635399838878923,0.8219747947591266,0.8406106982905054,0.11522713127901281,0.021548494762382662,0.00906232510296947,0.07971962048922542,0.00011150795743097669,9.428840347861443e-08,3.866729748781064e-05,0.0,0.0,0.0,0.0,0.0,0.0
105.0,6.556613782178511e-09,1.3239145820245755e-07,0.00014635399964669628,0.8219748018239708,0.8406107055155244,0.1152268937326229,0.021548256410828387,0.009062325180859851,0.07971962117441267,0.00011150795838938501,9.428840428902028e-08,3.8667297820154695e-05,0.0,0.0,0.0,0.0,0.0,0.0
108.0,6.556613823275805e-09,1.3239145903229446e-07,0.00014635400056405202,0.8219748069761585,0.8406107107845244,0.11522672049690436,0.021548082587926388,0.009062325237663038,0.0797196216741003,0.00011150795908832322,9.428840488002577e-08,3.866729806252351e-05,0.0,0.0,0.0,0.0,0.0,0.0
111.0,6.556613852868819e-09,1.3239145962984042e-07,0.00014635400122461735,0.82197481068612,0.8406107145785973,0.11522659575422575,0.021547957422432276,0.009062325278565573,0.07971962203391265,0.00011150795959161174,9.428840530559403e-08,3.866729823704728e-05,0.0,0.0,0.0,0.0,0.0,0.0
114.0,6.556613873926941e-09,1.323914600550481e-07,0.00014635400169466878,0.8219748133260929,0.8406107172784241,0.11522650698840009,0.02154786835573464,0.009062325307671464,0.07971962228995164,0.00011150795994974602,9.428840560842325e-08,3.8667298361237044e-05,0.0,0.0,0.0,0.0,0.0,0.0
117.0,6.556613888746512e-09,1.3239146035428422e-07,0.0001463540020254651,0.821974815183952,0.8406107191784044,0.11522644452026205,0.021547805675860083,0.009062325328154488,0.07971962247013704,0.00011150796020178058,9.428840582153858e-08,3.866729844863431e-05,0.0,0.0,0.0,0.0,0.0,0.0
120.0,6.556613899067719e-09,1.3239146056268675e-07,0.0001463540022558479,0.8219748164778663,0.8406107205016566,0.1152264010140529,0.021547762022187004,0.009062325342419948,0.0797196225956277,0.00011150796037731141,9.428840596996278e-08,3.866729850950225e-05,0.0,0.0,0.0,0.0,0.0,0.0
123.0,6.556613906185872e-09,1.3239146070641848e-07,0.00014635400241473574,0.8219748173702426,0.8406107214142641,0.11522637100899827,0.021547731915429573,0.009062325352258526,0.0797196226821754,0.00011150796049837012,9.428840607232707e-08,3.8667298551481904e-05,0.0,0.0,0.0,0.0,0.0,0.0
126.0,6.556613911049977e-09,1.3239146080463713e-07,0.00014635400252331211,0.8219748179800427,0.8406107220378908,0.1152263505051793,0.02154771134211359,0.009062325358981542,0.079719622741317,0.00011150796058109378,9.428840614227742e-08,3.8667298580167556e-05,0.0,0.0,0.0,0.0,0.0,0.0
129.0,6.556613914345178e-09,1.3239146087117184e-07,0.00014635400259686434,0.8219748183931402,0.8406107224603538,0.11522633661532734,0.021547697405181185,0.009062325363536,0.07971962278138132,0.00011150796063713408,9.428840618966344e-08,3.866729859960068e-05,0.0,0.0,0.0,0.0,0.0,0.0
132.0,6.55661391655908e-09,1.3239146091587532e-07,0.00014635400264628406,0.8219748186706933,0.8406107227441983,0.11522632728300485,0.02154768804122694,0.009062325366596026,0.07971962280830046,0.0001115079606747867,9.42884062215008e-08,3.866729861265761e-05,0.0,0.0,0.0,0.0,0.0,0.0
135.0,6.556613918035141e-09,1.3239146094567863e-07,0.00014635400267922917,0.8219748188557268,0.8406107229334276,0.11522632106142168,0.021547681798556314,0.009062325368636045,0.07971962282624584,0.0001115079606998878,9.428840624272595e-08,3.866729862136205e-05,0.0,0.0,0.0,0.0,0.0,0.0
138.0,6.556613919011716e-09,1.323914609654012e-07,0.00014635400270103215,0.8219748189781804,0.8406107230586553,0.11522631694418221,0.02154767766736065,0.009062325369986121,0.07971962283812184,0.00011150796071650001,9.428840625677225e-08,3.86672986271223e-05,0.0,0.0,0.0,0.0,0.0,0.0
141.0,6.556613919653711e-09,1.323914609783609e-07,0.00014635400271535912,0.8219748190586466,0.8406107231409472,0.11522631423856111,0.02154767495256899,0.009062325370873233,0.07971962284592625,0.00011150796072741586,9.428840626600245e-08,3.8667298630907405e-05,0.0,0.0,0.0,0.0,0.0,0.0
144.0,6.556613920072714e-09,1.323914609868217e-07,0.00014635400272471264,0.8219748191111732,0.8406107231946657,0.1152263124723881,0.021547673180409357,0.009062325371452355,0.07971962285102024,0.00011150796073454207,9.428840627202857e-08,3.866729863337853e-05,0.0,0.0,0.0,0.0,0.0,0.0
147.0,6.556613920344433e-09,1.3239146099231017e-07,0.00014635400273077818,0.8219748191452461,0.8406107232295102,0.11522631132676098,0.021547672030899787,0.009062325371827972,0.07971962285432506,0.00011150796073916387,9.428840627593665e-08,3.86672986349813e-05,0.0,0.0,0.0,0.0,0.0,0.0
150.0,6.5566139205196624e-09,1.323914609958484e-07,0.00014635400273469053,0.8219748191672137,0.840610723251976,0.11522631058813154,0.021547671289767093,0.009062325372070168,0.07971962285645552,0.0001115079607421443,9.428840627845674e-08,3.8667298636014546e-05,0.0,0.0,0.0,0.0,0.0,0.0
153.0,6.556613920631949e-09,1.3239146099811624e-07,0.000146354002737197,0.8219748191812952,0.8406107232663783,0.115226310114652,0.02154767081468213,0.009062325372225458,0.07971962285782104,0.00011150796074405452,9.428840628007246e-08,3.866729863667707e-05,0.0,0.0,0.0,0.0,0.0,0.0
156.0,6.556613920703445e-09,1.3239146099956152e-07,0.00014635400273879662,0.8219748191902714,0.8406107232755565,0.11522630981280799,0.021547670511814766,0.009062325372324353,0.07971962285869187,0.00011150796074527219,9.428840628110237e-08,3.866729863709927e-05,0.0,0.0,0.0,0.0,0.0,0.0
159.0,6.55661392074893e-09,1.3239146100047912e-07,0.00014635400273981002,0.8219748191959643,0.8406107232813798,0.11522630962139513,0.021547670319753253,0.009062325372387171,0.07971962285924386,0.00011150796074604492,9.42884062817547e-08,3.8667298637367345e-05,0.0,0.0,0.0,0.0,0.0,0.0
162.0,6.556613920777705e-09,1.3239146100105664e-07,0.00014635400274044916,0.8219748191995568,0.8406107232850526,0.11522630950062271,0.02154767019857137,0.009062325372426806,0.07971962285959215,0.0001115079607465318,9.42884062821666e-08,3.866729863753626e-05,0.0,0.0,0.0,0.0,0.0,0.0
165.0,6.556613920795565e-09,1.3239146100142078e-07,0.00014635400274085034,0.8219748192018115,0.8406107232873588,0.11522630942478757,0.021547670122479635,0.00906232537245166,0.07971962285981098,0.00011150796074683737,9.428840628242537e-08,3.866729863764238e-05,0.0,0.0,0.0,0.0,0.0,0.0
168.0,6.556613920806909e-09,1.3239146100164742e-07,0.00014635400274110234,0.821974819203221,0.8406107232888007,0.1152263093773917,0.021547670074923128,0.00906232537246718,0.07971962285994767,0.00011150796074702847,9.428840628258656e-08,3.8667298637708415e-05,0.0,0.0,0.0,0.0,0.0,0.0
170.0,6.556613920813856e-09,1.3239146100178765e-07,0.00014635400274125735,0.8219748192040989,0.8406107232896994,0.11522630934790061,0.021547670045331608,0.009062325372476865,0.07971962286003305,0.00011150796074714832,9.428840628268763e-08,3.866729863774961e-05,0.0,0.0,0.0,0.0,0.0,0.0
173.0,6.556613920818173e-09,1.3239146100187675e-07,0.00014635400274135441,0.8219748192046434,0.840610723290255,0.11522630932962986,0.02154767002699847,0.009062325372482832,0.07971962286008563,0.00011150796074722265,9.428840628275029e-08,3.866729863777555e-05,0.0,0.0,0.0,0.0,0.0,0.0
176.0,6.556613920820855e-09,1.3239146100192982e-07,0.00014635400274141372,0.8219748192049774,0.8406107232905969,0.11522630931835501,0.021547670015686308,0.009062325372486529,0.07971962286011829,0.00011150796074726769,9.428840628278962e-08,3.866729863779136e-05,0.0,0.0,0.0,0.0,0.0,0.0
179.0,6.556613920822517e-09,1.3239146100196338e-07,0.00014635400274145034,0.8219748192051827,0.8406107232908075,0.1152263093114266,0.021547670008734695,0.009062325372488819,0.07971962286013783,0.0001115079607472946,9.42884062828118e-08,3.866729863780093e-05,0.0,0.0,0.0,0.0,0.0,0.0
182.0,6.556613920823402e-09,1.3239146100198287e-07,0.00014635400274147254,0.8219748192053092,0.8406107232909364,0.11522630930718449,0.021547670004477756,0.0090623253724902,0.0797196228601502,0.00011150796074731194,9.428840628282684e-08,3.866729863780655e-05,0.0,0.0,0.0,0.0,0.0,0.0
185.0,6.556613920824072e-09,1.3239146100199668e-07,0.00014635400274148644,0.8219748192053883,0.8406107232910175,0.11522630930459661,0.021547670001881195,0.00906232537249106,0.07971962286015788,0.00011150796074732289,9.428840628283592e-08,3.8667298637810506e-05,0.0,0.0,0.0,0.0,0.0,0.0
188.0,6.556613920824528e-09,1.323914610020029e-07,0.00014635400274149476,0.8219748192054344,0.8406107232910649,0.11522630930302324,0.021547670000302502,0.009062325372491553,0.0797196228601624,0.00011150796074732995,9.428840628284016e-08,3.866729863781295e-05,0.0,0.0,0.0,0.0,0.0,0.0
191.0,6.556613920824582e-09,1.3239146100200807e-07,0.00014635400274150024,0.8219748192054627,0.8406107232910941,0.11522630930207103,0.021547669999346677,0.009062325372491867,0.0797196228601655,0.00011150796074733348,9.428840628284457e-08,3.866729863781383e-05,0.0,0.0,0.0,0.0,0.0,0.0
194.0,6.556613920824717e-09,1.3239146100201024e-07,0.00014635400274150254,0.8219748192054797,0.8406107232911095,0.11522630930149587,0.021547669998769767,0.009062325372492025,0.07971962286016661,0.00011150796074733474,9.428840628284652e-08,3.866729863781485e-05,0.0,0.0,0.0,0.0,0.0,0.0
197.0,6.556613920824851e-09,1.3239146100201347e-07,0.00014635400274150547,0.8219748192054899,0.8406107232911219,0.11522630930114885,0.021547669998421476,0.0090623253724922,0.07971962286016783,0.00011150796074733668,9.428840628284747e-08,3.866729863781501e-05,0.0,0.0,0.0,0.0,0.0,0.0
200.0,6.556613920824876e-09,1.3239146100201294e-07,0.0001463540027415051,0.821974819205496,0.8406107232911278,0.11522630930094091,0.021547669998213118,0.009062325372492219,0.07971962286016838,0.00011150796074733783,9.42884062828473e-08,3.866729863781549e-05,0.0,0.0,0.0,0.0,0.0,0.0
203.0,6.556613920824903e-09,1.3239146100201482e-07,0.0001463540027415068,0.8219748192054988,0.8406107232911303,0.11522630930081718,0.02154766999808913,0.009062325372492266,0.07971962286016841,0.00011150796074733782,9.428840628284902e-08,3.866729863781564e-05,0.0,0.0,0.0,0.0,0.0,0.0
206.0,6.556613920824931e-09,1.323914610020151e-07,0.00014635400274150672,0.821974819205501,0.8406107232911328,0.11522630930074283,0.0215476699980146,0.009062325372492313,0.07971962286016895,0.00011150796074733862,9.428840628284882e-08,3.8667298637815724e-05,0.0,0.0,0.0,0.0,0.0,0.0
209.0,6.556613920824958e-09,1.3239146100201537e-07,0.00014635400274150753,0.8219748192055031,0.8406107232911352,0.11522630930069899,0.021547669997970458,0.00906232537249234,0.07971962286016913,0.00011150796074733839,9.428840628284902e-08,3.866729863781596e-05,0.0,0.0,0.0,0.0,0.0,0.0
212.0,6.556613920824878e-09,1.3239146100201564e-07,0.00014635400274150712,0.8219748192055044,0.8406107232911367,0.11522630930067292,0.021547669997943882,0.00906232537249234,0.07971962286016905,0.00011150796074733839,9.42884062828494e-08,3.866729863781596e-05,0.0,0.0,0.0,0.0,0.0,0.0
215.0,6.556613920824931e-09,1.3239146100201564e-07,0.0001463540027415077,0.821974819205504,0.8406107232911362,0.11522630930065735,0.021547669997928596,0.009062325372492377,0.07971962286016893,0.0001115079607473385,9.428840628284922e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
218.0,6.556613920824984e-09,1.323914610020162e-07,0.00014635400274150783,0.8219748192055045,0.8406107232911363,0.1152263093006478,0.0215476699979193,0.00906232537249234,0.07971962286016916,0.00011150796074733874,9.428840628285035e-08,3.866729863781596e-05,0.0,0.0,0.0,0.0,0.0,0.0
221.0,6.5566139208249574e-09,1.323914610020151e-07,0.00014635400274150737,0.8219748192055046,0.8406107232911364,0.11522630930064238,0.021547669997913438,0.009062325372492349,0.07971962286016912,0.00011150796074733908,9.428840628285038e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
224.0,6.556613920824904e-09,1.3239146100201564e-07,0.00014635400274150796,0.8219748192055049,0.8406107232911366,0.11522630930063986,0.02154766999791089,0.009062325372492358,0.0797196228601692,0.00011150796074733839,9.428840628285037e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
227.0,6.556613920824984e-09,1.323914610020159e-07,0.00014635400274150794,0.8219748192055055,0.8406107232911374,0.1152263093006381,0.021547669997909108,0.00906232537249234,0.07971962286016934,0.00011150796074733828,9.428840628285076e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
230.0,6.556613920824984e-09,1.323914610020159e-07,0.00014635400274150729,0.8219748192055056,0.8406107232911376,0.11522630930063686,0.021547669997907953,0.009062325372492349,0.07971962286016951,0.00011150796074733907,9.428840628285096e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
233.0,6.556613920824932e-09,1.3239146100201564e-07,0.0001463540027415069,0.8219748192055053,0.8406107232911368,0.1152263093006359,0.021547669997906835,0.009062325372492349,0.07971962286016933,0.00011150796074733862,9.428840628284998e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
236.0,6.556613920824984e-09,1.3239146100201564e-07,0.0001463540027415072,0.8219748192055049,0.8406107232911373,0.11522630930063572,0.021547669997906947,0.009062325372492349,0.07971962286016909,0.00011150796074733839,9.428840628285055e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
239.0,6.5566139208249855e-09,1.3239146100201564e-07,0.00014635400274150753,0.8219748192055049,0.8406107232911373,0.11522630930063539,0.021547669997906607,0.00906232537249234,0.07971962286016923,0.00011150796074733839,9.428840628285018e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
242.0,6.556613920824984e-09,1.3239146100201564e-07,0.0001463540027415074,0.8219748192055047,0.8406107232911375,0.11522630930063592,0.02154766999790702,0.009062325372492349,0.07971962286016916,0.00011150796074733839,9.428840628284998e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
245.0,6.5566139208249574e-09,1.3239146100201564e-07,0.00014635400274150788,0.8219748192055049,0.8406107232911368,0.11522630930063509,0.021547669997906308,0.009062325372492368,0.07971962286016929,0.00011150796074733839,9.428840628285038e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
248.0,6.5566139208249574e-09,1.3239146100201537e-07,0.000146354002741507,0.8219748192055052,0.8406107232911368,0.11522630930063497,0.021547669997906242,0.009062325372492358,0.07971962286016931,0.00011150796074733839,9.428840628285035e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
251.0,6.5566139208249574e-09,1.3239146100201537e-07,0.00014635400274150729,0.8219748192055045,0.8406107232911362,0.11522630930063561,0.02154766999790681,0.009062325372492377,0.07971962286016934,0.00011150796074733839,9.428840628284998e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
254.0,6.5566139208249574e-09,1.3239146100201564e-07,0.0001463540027415077,0.8219748192055061,0.8406107232911375,0.11522630930063496,0.021547669997906162,0.009062325372492368,0.07971962286016926,0.00011150796074733851,9.428840628285018e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
257.0,6.5566139208249574e-09,1.3239146100201564e-07,0.00014635400274150777,0.8219748192055057,0.8406107232911375,0.11522630930063502,0.021547669997906138,0.009062325372492377,0.07971962286016929,0.0001115079607473384,9.428840628285018e-08,3.866729863781596e-05,0.0,0.0,0.0,0.0,0.0,0.0
260.0,6.5566139208249574e-09,1.3239146100201564e-07,0.00014635400274150786,0.8219748192055052,0.8406107232911366,0.11522630930063503,0.021547669997906083,0.009062325372492368,0.07971962286016923,0.0001115079607473385,9.428840628285017e-08,3.86672986378158e-05,0.0,0.0,0.0,0.0,0.0,0.0
263.0,6.5566139208249574e-09,1.3239146100201564e-07,0.00014635400274150788,0.8219748192055059,0.8406107232911372,0.11522630930063521,0.021547669997906256,0.009062325372492358,0.07971962286016931,0.00011150796074733862,9.428840628285016e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
266.0,6.5566139208249574e-09,1.3239146100201564e-07,0.00014635400274150788,0.8219748192055059,0.8406107232911372,0.11522630930063521,0.021547669997906256,0.009062325372492358,0.07971962286016931,0.00011150796074733862,9.428840628285016e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
269.0,6.5566139208249574e-09,1.3239146100201564e-07,0.00014635400274150788,0.8219748192055059,0.8406107232911372,0.11522630930063521,0.021547669997906256,0.009062325372492358,0.07971962286016931,0.00011150796074733862,9.428840628285016e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
272.0,6.556613920824957e-09,1.3239146100201564e-07,0.0001463540027415079,0.8219748192055059,0.840610723291137,0.11522630930063497,0.021547669997906096,0.009062325372492368,0.07971962286016926,0.0001115079607473385,9.428840628285017e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
275.0,6.556613920824957e-09,1.3239146100201564e-07,0.0001463540027415079,0.8219748192055059,0.840610723291137,0.11522630930063497,0.021547669997906096,0.009062325372492368,0.07971962286016926,0.0001115079607473385,9.428840628285017e-08,3.866729863781588e-05,0.0,0.0,0.0,0.0,0.0,0.0
