,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp,Alk,mu,mass_H2O,charge,Mn,Fe,B,Cl,Na,S(6),Ca,K,Mg,Sr,Ba,Li,Zn,Ni,Cu,Cd,Co,Pb,Anhydrite,d_Anhydrite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Barite,d_Barite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Goergeyite,d_Goergeyite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Huntite,d_Huntite,Kainite,d_Kainite,Kieserite,d_Kieserite,Labile_S,d_Labile_S,Leonhardite,d_Leonhardite,Leonite,d_Leonite,Magnesite,d_Magnesite,MgCl2_2H2O,d_MgCl2_2H2O,MgCl2_4H2O,d_MgCl2_4H2O,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Pentahydrite,d_Pentahydrite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Schoenite,d_Schoenite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Thenardite,d_Thenardite,Teepleite,d_Teepleite,si_Anhydrite,si_Aragonite,si_Arcanite,si_Artinite,si_Barite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_Calcite,si_Carnallite,si_Celestite,si_Dolomite,si_Epsomite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Goergeyite,si_Gypsum,si_Halite,si_Hexahydrite,si_Huntite,si_Kainite,si_Kieserite,si_Labile_S,si_Leonhardite,si_Leonite,si_Magnesite,si_MgCl2_2H2O,si_MgCl2_4H2O,si_Mirabilite,si_Natron,si_Nesquehonite,si_Pentahydrite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Schoenite,si_Sylvite,si_Syngenite,si_Thenardite,si_Teepleite
10,1,              transp,8,0.635,0.0,0,7.0,4.0,8.344617703448,25.0,1.216292778575e-09,1.006453974338e-07,17.37815355638,-2.113692267559e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,              transp,9,0.7196670000000001,0.0,0,7.0,4.0,8.262880575454,25.0,1.216292778575e-09,1.006453974338e-07,17.37815355638,-2.113692267559e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,              transp,10,0.804333,0.0,0,7.0,4.0,8.181143447459,25.0,1.216292778575e-09,1.006453974338e-07,17.37815355638,-2.113692267559e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,              transp,11,0.889,0.0,0,7.0,4.0,8.099406319464999,25.0,1.216292778575e-09,1.006453974338e-07,17.37815355638,-2.113692267559e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,              transp,12,0.9736670000000001,0.0,0,7.0,4.0,8.017669191469999,25.0,1.216292778575e-09,1.006453974338e-07,17.37815355638,-2.113692267559e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,              transp,1,0.042333300000000004,201.263,51,8.17655450219,0.2679,8.916777599411,24.5,3.823879384136e-05,1.150233848034,17.271057108529998,-1.1023777377050001e-12,5.9206401753219995e-09,1.195498488007e-07,0.0001321580619059,0.7422454938579001,0.7590737658541999,0.10511943680189999,0.020527371122340002,0.008183304420577001,0.0719870359256,0.0001006919913605,8.514268691738e-08,3.491667567302e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35522888051640006,-999.999,-4.90363120403,-999.999,-0.2531819632168,-7.171182425355999,-4.442287927802,-2.600597949786,-999.999,-999.999,-9.64753517076,-0.2650861863745,-999.999,-2.215325153874,-999.999,-7.753141724911,-2.01205310854,-0.4062052918598,-0.023549521801800002,-2.218154986698,-2.488546156783,-999.999,-6.479888483314,-3.7368737049379996,-4.4676758285839995,-3.1442715304830005,-6.84193195228,-999.999,-17.12333837904,-9.536873932854,-1.614964600201,-999.999,-999.999,-2.758133239736,-999.999,-6.253047764654,-8.912664605627,-6.516655370786,-3.5494204376800003,-4.981050127506,-2.46012665257,-7.5955290394190005
16,1,              transp,2,0.127,201.263,51,8.174875221418999,0.2679,8.835040471416,24.5,3.859559225957e-05,1.160966383089,17.11139416535,-2.769786570239e-12,5.975884466161e-09,1.206653441561e-07,0.0001333912019371,0.7491712357915,0.7661565289755,0.10610028491410001,0.02071890785263,0.008259661171881,0.07265873233534,0.0001016315278787,8.59371360345e-08,3.524247608122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35058178419270003,-999.999,-4.895770585886,-999.999,-0.2491632704714,-7.1599637856289995,-4.429118899792,-2.59962596441,-999.999,-999.999,-9.628933075934,-0.2606128742455,-999.999,-2.211127303778,-999.999,-7.737036955104999,-1.9987783270339998,-0.37522368967479997,-0.01913142063241,-2.210387998081,-2.48423380911,-999.999,-6.467849187811001,-3.731988869379,-4.446002357051,-3.139730187655,-6.829529991308,-999.999,-17.111661749,-9.525426297973,-1.6074818907910002,-999.999,-999.999,-2.753706394485,-999.999,-6.231122615881,-8.912044857063,-6.504482404969,-3.5420369825809996,-4.9686569106150005,-2.451498967389,-7.581625726472
17,1,              transp,3,0.211667,201.263,51,8.173177332603,0.2679,8.753303343421,24.5,3.89557277921e-05,1.1717992979610001,16.953203793879997,-4.463383222048e-12,6.031645453586999e-09,1.217912726737e-07,0.000134635875454,0.7561617537798001,0.7733055367613999,0.10709030684080001,0.020912236014619997,0.008336732083364,0.07333671108188,0.0001025798518264,8.673901558724001e-08,3.557132368138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.345928129022,-999.999,-4.887915882921,-999.999,-0.24513683117629997,-7.1487274485259995,-4.415943187638001,-2.598672639083,-999.999,-999.999,-9.610309248565,-0.25613337539319997,-999.999,-2.206926925442,-999.999,-7.720940755552,-1.985496381653,-0.344216392059,-0.01470912786714,-2.202613714192,-2.479917749572,-999.999,-6.455798594399001,-3.7270944038270004,-4.424323483865,-3.135182765712,-6.8171278664,-999.999,-17.09996268709,-9.513958598464,-1.6000104126080001,-999.999,-999.999,-2.749274653744,-999.999,-6.209181818225,-8.91144802332,-6.492311642465,-3.534649492316,-4.956264233682,-2.442870677178,-7.567727962277
18,1,              transp,4,0.296333,201.263,51,8.171460912729,0.2679,8.671566215427001,24.5,3.931919999575e-05,1.1827325792849999,16.79648599851,-6.179627122516e-12,6.087923068919e-09,1.229276329665e-07,0.0001358920809238,0.763217039213,0.7805207804068001,0.1080895013625,0.02110735537021,0.008414517060102,0.07402097133017999,0.0001035369620355,8.754832458795001e-08,3.5903218068459996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34126817978380003,-999.999,-4.880067741228,-999.999,-0.2411028645005,-7.137474177585,-4.40276168972,-2.597737990364,-999.999,-999.999,-9.59166502752,-0.2516479191459,-999.999,-2.202724281499,-999.999,-7.704854418747,-1.972208183884,-0.313185372657,-0.01028291559127,-2.194832710669,-2.475598237147,-999.999,-6.443737526426999,-3.7221905489969997,-4.402640774526,-3.130629516325,-6.80472647532,-999.999,-17.08824194222,-9.502471590561,-1.592550848888,-999.999,-999.999,-2.7448382728390004,-999.999,-6.187226791706999,-8.910874148674,-6.480143988348,-3.527258542211,-4.943873011232,-2.434242428647,-7.553836857327
19,1,              transp,5,0.381,201.263,51,8.169726048541,0.2679,8.589829087432,24.500000000060002,3.968600664822e-05,1.193766160233,16.64124077925,-7.90740736778e-12,6.14471696814e-09,1.2407441808830002e-07,0.0001371598106673,0.770337048963,0.7878022158059002,0.10909786237880001,0.02130426473419,0.008493015626605,0.07471150889746,0.0001045028526555,8.836505808945e-08,3.623815721364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3366022127294,-999.999,-4.8722268227450005,-999.999,-0.23706160185849998,-7.126204767233,-4.389575334672,-2.596822029876,-999.999,-999.999,-9.573001800895,-0.2471567453064,-999.999,-2.198519644114,-999.999,-7.68877927054,-1.9589146758649998,-0.28213267780709994,-0.005853066335925,-2.187045583154,-2.471275540862,-999.999,-6.431666837169,-3.717277558215,-4.380955843342,-3.126070702241,-6.7923267427530005,-999.999,-17.07650029627,-9.490966062410001,-1.585103896918,-999.999,-999.999,-2.740397517654,-999.999,-6.165259007235,-8.910323270813,-6.4679803735790005,-3.519864725937,-4.931484184593,-2.4256148876820003,-7.539953552346
20,1,              transp,6,0.465667,201.263,51,8.167863093437001,0.2679,8.508091959438,24.500000000580002,4.0056050164640004e-05,1.205156205247,16.487506618770002,-4.682193001371e-12,6.202012041700999e-09,1.2523132294630002e-07,0.0001384387274154,0.7775198888095001,0.7951479057925999,0.11017989879489999,0.02156768889186,0.008572206898975001,0.07540814007187,0.000105477266719,8.918899880641e-08,3.657605200912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004487449150635,4.7548088621620004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3305095274655,-999.999,-4.864252817126,-999.999,-0.2329218592577,-7.11497384458,-4.376099303254,-2.596177679047,-999.999,-999.999,-9.554396464779,-0.2425397996262,-999.999,-2.1941833522470002,-999.999,-7.6724281065260005,-1.944041679438,-0.2438150553839,0.0,-2.179268016915,-2.466819439529,-999.999,-6.419476893984999,-3.7122224095700003,-4.357542154676,-3.121374981988,-6.779657016874,-999.999,-17.064790135739997,-9.479495520832,-1.5775216803830001,-999.999,-999.999,-2.7358216068620003,-999.999,-6.1401642919190005,-8.908761192816,-6.455550266621,-3.512490312472,-4.917537303161,-2.416834576514,-7.526214386624
21,1,              transp,7,0.550333,201.263,51,8.166434778752,0.2679,8.426354831443,24.50000000458,4.042980644159e-05,1.2155865522229998,16.33508666812,-5.430777355597e-12,6.2598819745969996e-09,1.263998353914e-07,0.0001397304759337,0.7847747963279,0.8025672973773001,0.11100428822000001,0.02156525266645,0.008652192722071,0.07611176076406,0.0001064614573826,9.002120637732e-08,3.691733700842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14554132227289998,0.0033183155471470005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.330272131993,-999.999,-4.856867554969,-999.999,-0.2291511678257,-7.103507270627,-4.363796784958001,-2.5945088158039997,-999.999,-999.999,-9.535464722921999,-0.23841291210389998,-999.999,-2.190380549813,-999.999,-7.657278401921,-1.9356606612860001,-0.2353615139987,0.0,-2.1714236687099997,-2.462897939343,-999.999,-6.407734132706,-3.7077074207700003,-4.341254909283,-3.11721608639,-6.768112859066,-999.999,-17.05284877065,-9.467791551425,-1.5705650349759999,-999.999,-999.999,-2.731781408976,-999.999,-6.1279079478480005,-8.91148862055,-6.444243504237,-3.505025144546,-4.910033343166,-2.408690953797,-7.511928057666
22,1,              transp,8,0.635,201.263,51,8.164989296476001,0.2679,8.344617703448,24.500000030289996,4.080688760932e-05,1.226108291291,16.18414024928,-6.165204631536e-12,6.318266711249999e-09,1.275787427785e-07,0.000141033715687,0.7920942426053001,0.8100526909509,0.1118356627356,0.021562446192959998,0.008732890089146999,0.07682164077881,0.0001074544032845,9.086081716374e-08,3.7261658036829997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14331701729489998,0.00329176520218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3300323884219,-999.999,-4.849487918907,-999.999,-0.22537048527089998,-7.092029086316,-4.351486335613,-2.592857914297,-999.999,-999.999,-9.516520908606,-0.2342786183212,-999.999,-2.18657386208,-999.999,-7.642136874428,-1.9272767712880001,-0.22690303442560003,0.0,-2.1635757832749998,-2.4589713797229997,-999.999,-6.395982327853,-3.7031815026459998,-4.32496661622,-3.113049783587,-6.756566919861999,-999.999,-17.040891098,-9.456073623661,-1.563619605829,-999.999,-999.999,-2.7277349777999995,-999.999,-6.115642778921,-8.914243764815,-6.4329373082879995,-3.497559514404,-4.902533834664,-2.400546807133,-7.497653316037001
23,1,              transp,9,0.7196670000000001,201.263,51,8.163526733963,0.2679,8.262880575454,24.500000171679996,4.118728359938e-05,1.236721122428,16.03466736512,-6.797551237169999e-12,6.377164693146e-09,1.28768013638e-07,0.0001423484118865,0.7994780322573,0.8176038866991,0.11267399536530001,0.02155926476239,0.008814296846075001,0.07753776116666,0.0001084560779191,9.17078087532e-08,3.7609005903059995e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138902253069,0.0032651345640859995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32979029445240005,-999.999,-4.842114611682,-999.999,-0.22158008301270002,-7.080540237934001,-4.339168964854999,-2.5912250565090003,-999.999,-999.999,-9.497566649132,-0.23013718519579998,-999.999,-2.182763580287,-999.999,-7.627004938085999,-1.918890728367,-0.2184403184101,0.0,-2.1557250499559997,-2.455040050388,-999.999,-6.384222447180001,-3.6986449407190003,-4.308678717164001,-3.108876362416,-6.745020189602999,-999.999,-17.0289180551,-9.44434268196,-1.5566861235569998,-999.999,-999.999,-2.7236826027450003,-999.999,-6.103369772198,-8.917026418855,-6.421632670261,-3.490094102553,-4.895039476854,-2.392402856876,-7.483391486357
24,1,              transp,10,0.804333,201.263,51,8.162047186446001,0.2679,8.181143447459,24.500000847210003,4.157098212262e-05,1.24742468397,15.886668018589999,-7.442421678938e-12,6.436574017128e-09,1.299676095414e-07,0.000143674522051,0.8069259266932001,0.8252206406221,0.1135192543412,0.021555703798700004,0.008896410362379,0.07826009878778,0.0001094664489196,9.256215377704999e-08,3.795936938336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134532612784,0.0032384221113409997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.329545845126,-999.999,-4.834748357716,-999.999,-0.21778025121129996,-7.069041704011,-4.326845717564,-2.589610309515,-999.999,-999.999,-9.478603629918,-0.2259888909344,-999.999,-2.178950009842,-999.999,-7.611884048551,-1.91050327169,-0.20997410971129998,0.0,-2.147872181454,-2.451104252615,-999.999,-6.3724554935099995,-3.694098030773,-4.29239269695,-3.1046961255089998,-6.733473689829,-999.999,-17.01693059109,-9.432599701821001,-1.549765347701,-999.999,-999.999,-2.7196245863510002,-999.999,-6.09108995046,-8.919836342266999,-6.410330611512999,-3.4826296136390003,-4.887550981027,-2.3842598432839996,-7.469143929904
