Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
8.963806039683524,1.512129573250998e-08,1.3557824786487358e-08,8.343345988619107e-08,1.2708867025231446e-10,9.849545659403134e-08,2.04710234436975e-08,3.5226620645650938e-12
9.778697497836571,0.025339319693962057,0.03829171588002245,0.2356432828421742,0.00021570838743509583,0.27818327045907404,0.04030546286344663,9.949145754716618e-06
10.593588955989619,0.02533932180282961,0.038291731802822734,0.2356433808294452,0.0002157084056435046,0.27818338613569576,0.040305471124175804,9.94914989185824e-06
11.408480414142666,0.025339321802829003,0.038291731802834406,0.2356433808294747,0.0002157084056434991,0.2781833861357336,0.04030547112418206,9.94914989186145e-06
12.223371872295713,0.025339321802829287,0.038291731802834614,0.23564338082947506,0.00021570840564350194,0.2781833861357338,0.04030547112418167,9.94914989186137e-06
13.03826333044876,0.0253393218028289,0.03829173180283432,0.23564338082947447,0.00021570840564349885,0.2781833861357333,0.040305471124182264,9.949149891861392e-06
13.853154788601808,0.025339321802828975,0.03829173180283433,0.2356433808294749,0.0002157084056434991,0.2781833861357335,0.040305471124182084,9.94914989186137e-06
14.668046246754855,0.025339321802829055,0.038291731802834524,0.23564338082947534,0.00021570840564349953,0.2781833861357346,0.04030547112418211,9.949149891861493e-06
15.482937704907902,0.025339321802828274,0.03829173180283431,0.23564338082947486,0.00021570840564349314,0.27818338613573296,0.04030547112418327,9.94914989186135e-06
16.29782916306095,0.025339321802829003,0.03829173180283445,0.23564338082947506,0.0002157084056434991,0.2781833861357338,0.04030547112418212,9.949149891861554e-06
17.112720621214,0.02533932180282899,0.03829173180283457,0.23564338082947525,0.00021570840564349978,0.27818338613573373,0.04030547112418218,9.949149891861593e-06
17.927612079367044,0.025339321802829107,0.038291731802834544,0.2356433808294755,0.00021570840564350018,0.27818338613573423,0.04030547112418208,9.94914989186143e-06
18.742503537520093,0.025339321802828836,0.03829173180283449,0.23564338082947525,0.00021570840564349758,0.2781833861357338,0.040305471124182334,9.949149891861593e-06
19.55739499567314,0.025339321802829003,0.03829173180283448,0.23564338082947542,0.00021570840564349953,0.27818338613573423,0.04030547112418217,9.949149891861492e-06
20.372286453826188,0.02533932180282896,0.038291731802834454,0.2356433808294749,0.00021570840564349932,0.2781833861357336,0.040305471124182125,9.949149891861554e-06
21.187177911979234,0.025339321802829003,0.03829173180283457,0.235643380829475,0.00021570840564349932,0.2781833861357338,0.04030547112418217,9.949149891861429e-06
22.002069370132283,0.025339321802828933,0.038291731802834385,0.23564338082947503,0.0002157084056434984,0.2781833861357333,0.040305471124182264,9.949149891861492e-06
22.81696082828533,0.02533932180282898,0.038291731802834454,0.23564338082947514,0.0002157084056434995,0.2781833861357346,0.04030547112418217,9.949149891861492e-06
23.631852286438377,0.025339321802829027,0.03829173180283446,0.2356433808294755,0.00021570840564349932,0.2781833861357339,0.04030547112418216,9.949149891861471e-06
24.446743744591423,0.025339321802828847,0.03829173180283461,0.23564338082947475,0.00021570840564349845,0.2781833861357332,0.04030547112418231,9.94914989186143e-06
25.261635202744472,0.025339321802829055,0.038291731802834565,0.23564338082947556,0.00021570840564349975,0.2781833861357341,0.040305471124182125,9.949149891861575e-06
26.076526660897517,0.025339321802829027,0.03829173180283455,0.2356433808294756,0.00021570840564349975,0.2781833861357338,0.04030547112418219,9.949149891861614e-06
26.891418119050567,0.025339321802827837,0.03829173180283414,0.23564338082947472,0.00021570840564348893,0.2781833861357342,0.040305471124184034,9.94914989186137e-06
27.706309577203616,0.02533932180282901,0.038291731802834524,0.23564338082947484,0.0002157084056434995,0.2781833861357338,0.040305471124181966,9.949149891861534e-06
28.52120103535666,0.02533932180282903,0.03829173180283442,0.23564338082947556,0.00021570840564349975,0.278183386135734,0.04030547112418205,9.949149891861492e-06
29.33609249350971,0.025339321802828975,0.03829173180283435,0.23564338082947467,0.0002157084056434991,0.27818338613573296,0.040305471124182105,9.949149891861512e-06
30.150983951662756,0.025339321802828912,0.03829173180283455,0.23564338082947528,0.00021570840564349885,0.2781833861357342,0.040305471124182375,9.949149891861514e-06
30.965875409815805,0.0253393218028289,0.03829173180283439,0.23564338082947417,0.00021570840564349864,0.2781833861357333,0.040305471124182146,9.949149891861392e-06
31.78076686796885,0.025339321802829027,0.03829173180283454,0.2356433808294749,0.00021570840564349978,0.2781833861357326,0.04030547112418212,9.94914989186143e-06
32.5956583261219,0.02533932180282896,0.038291731802834385,0.23564338082947447,0.00021570840564349932,0.27818338613573346,0.04030547112418213,9.949149891861471e-06
33.41054978427495,0.02533932180282895,0.03829173180283436,0.23564338082947534,0.00021570840564349932,0.2781833861357337,0.04030547112418216,9.949149891861575e-06
34.22544124242799,0.025339321802828867,0.03829173180283455,0.2356433808294748,0.00021570840564349842,0.27818338613573346,0.040305471124182306,9.949149891861451e-06
35.04033270058104,0.025339321802829013,0.038291731802834565,0.23564338082947556,0.00021570840564349932,0.2781833861357343,0.04030547112418222,9.949149891861554e-06
35.85522415873409,0.025339321802828947,0.038291731802834454,0.2356433808294747,0.00021570840564349932,0.2781833861357333,0.04030547112418221,9.949149891861471e-06
36.67011561688714,0.025339321802828923,0.03829173180283443,0.23564338082947398,0.0002157084056434984,0.27818338613573246,0.040305471124182125,9.949149891861471e-06
37.48500707504018,0.025339321802828923,0.03829173180283442,0.23564338082947514,0.00021570840564349842,0.27818338613573346,0.04030547112418224,9.949149891861534e-06
