Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
29.0,1.4711287224200378e-14,1.1287430072794233e-14,6.946168422732676e-14,1.2150271841945038e-16,8.200139743807111e-14,1.918084532011148e-14,
29.5,2.470232170620312e-08,1.8953183677618542e-08,1.1663594381732253e-07,2.0402016443799622e-10,1.3769188713057558e-07,3.22073387918679e-08,4.924511283728993e-12
30.0,0.019862883131371373,0.015240060300139647,0.09378576429151712,0.00016405051844410089,0.11071663201446988,0.02589759027528073,3.959748936606149e-06
30.5,0.019862907681153768,0.015240079136285816,0.09378588020722206,0.0001640507212044179,0.11071676885609479,0.02589762228373563,3.95975383070794e-06
31.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
31.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
32.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
32.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
33.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
33.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
34.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
34.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
35.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
35.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
36.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
36.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
37.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
37.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
38.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
38.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
39.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
39.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
40.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
40.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
41.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
41.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
42.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
42.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
43.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
43.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
44.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
44.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
45.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
45.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
46.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
46.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
47.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
47.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
48.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
48.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
49.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
49.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
50.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
50.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
51.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
51.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
52.0,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
52.5,0.01986290768116933,0.015240079136297744,0.09378588020729485,0.0001640507212045464,0.11071676885618183,0.025897622283756125,3.959753830711099e-06
