                 sim	               state	                soln	              dist_x	                time	                step	                  pH	                  pe	            reaction	                temp	            mass_H2O	          Alkalinity	                   B	                  Ba	                  Br	                   C	                C(4)	                  Ca	                  Cl	                   E	                  Fe	                   H	                H(1)	                   K	                  Li	                  Mg	                  Mn	                  Na	                   O	               O(-2)	                   S	                S(6)	                  Si	                  Sr	                  Sg	          Akermanite	        d_Akermanite	           Anhydrite	         d_Anhydrite	       Anthophyllite	     d_Anthophyllite	          Antigorite	        d_Antigorite	           Aragonite	         d_Aragonite	            Arcanite	          d_Arcanite	            Artinite	          d_Artinite	              Barite	            d_Barite	          Bischofite	        d_Bischofite	            Bloedite	          d_Bloedite	             Brucite	           d_Brucite	            Burkeite	          d_Burkeite	             Calcite	           d_Calcite	          Carnallite	        d_Carnallite	           Celestite	         d_Celestite	          Chalcedony	        d_Chalcedony	          Chrysotile	        d_Chrysotile	            Diopside	          d_Diopside	            Dolomite	          d_Dolomite	           Enstatite	         d_Enstatite	            Epsomite	          d_Epsomite	          Forsterite	        d_Forsterite	          Gaylussite	        d_Gaylussite	           Glaserite	         d_Glaserite	          Glauberite	        d_Glauberite	          Goergeyite	        d_Goergeyite	              Gypsum	            d_Gypsum	              Halite	            d_Halite	         Hexahydrite	       d_Hexahydrite	             Huntite	           d_Huntite	             Kainite	           d_Kainite	          Kalicinite	        d_Kalicinite	           Kieserite	         d_Kieserite	            Labile_S	          d_Labile_S	         Leonhardite	       d_Leonhardite	             Leonite	           d_Leonite	           Magnesite	         d_Magnesite	          MgCl2_2H2O	        d_MgCl2_2H2O	          MgCl2_4H2O	        d_MgCl2_4H2O	          Mirabilite	        d_Mirabilite	            Misenite	          d_Misenite	           Nahcolite	         d_Nahcolite	              Natron	            d_Natron	        Nesquehonite	      d_Nesquehonite	        Pentahydrite	      d_Pentahydrite	          Pirssonite	        d_Pirssonite	          Polyhalite	        d_Polyhalite	         Portlandite	       d_Portlandite	              Quartz	            d_Quartz	           Schoenite	         d_Schoenite	           Sepiolite	         d_Sepiolite	             Sylvite	           d_Sylvite	           Syngenite	         d_Syngenite	                Talc	              d_Talc	          Thenardite	        d_Thenardite	               Trona	             d_Trona	               Borax	             d_Borax	           Teepleite	         d_Teepleite	       si_Akermanite	        si_Anhydrite	    si_Anthophyllite	       si_Antigorite	        si_Aragonite	         si_Arcanite	         si_Artinite	           si_Barite	       si_Bischofite	         si_Bloedite	          si_Brucite	         si_Burkeite	          si_Calcite	       si_Carnallite	        si_Celestite	       si_Chalcedony	       si_Chrysotile	         si_Diopside	         si_Dolomite	        si_Enstatite	         si_Epsomite	       si_Forsterite	       si_Gaylussite	        si_Glaserite	       si_Glauberite	       si_Goergeyite	           si_Gypsum	           si_Halite	      si_Hexahydrite	          si_Huntite	          si_Kainite	       si_Kalicinite	        si_Kieserite	         si_Labile_S	      si_Leonhardite	          si_Leonite	        si_Magnesite	       si_MgCl2_2H2O	       si_MgCl2_4H2O	       si_Mirabilite	         si_Misenite	        si_Nahcolite	           si_Natron	     si_Nesquehonite	     si_Pentahydrite	       si_Pirssonite	       si_Polyhalite	      si_Portlandite	           si_Quartz	        si_Schoenite	        si_Sepiolite	          si_Sylvite	        si_Syngenite	             si_Talc	       si_Thenardite	            si_Trona	            si_Borax	        si_Teepleite	
                   1	              i_soln	                   0	                 -99	                 -99	                 -99	  8.177661968809e+00	  2.679000000000e-01	                 -99	  2.450000000000e+01	  1.585640923899e+01	  3.800313940423e-05	  1.313436106501e-04	  8.461797758608e-08	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.040086697312e-02	  7.376712532421e-01	  0.000000000000e+00	  1.188130982531e-07	  0.000000000000e+00	  0.000000000000e+00	  8.132873122897e-03	  3.470149447306e-05	  7.154340100122e-02	  5.884153011726e-09	  7.543958175488e-01	  0.000000000000e+00	  0.000000000000e+00	  1.044716166382e-01	  1.044716166382e-01	  0.000000000000e+00	  1.000714562405e-04	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	 -9.999990000000e+02	 -3.583184238993e-01	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -4.908866579354e+00	 -9.999990000000e+02	 -2.558525722515e-01	 -7.178639936193e+00	 -4.451049710694e+00	 -2.601255268578e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -9.659904975767e+00	 -2.680602730482e-01	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -2.218117890268e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -7.763865969005e+00	 -2.020885014137e+00	 -4.268128226714e-01	 -2.648794232904e-02	 -2.223320774313e+00	 -2.491414454605e+00	 -9.999990000000e+02	 -6.487895759590e+00	 -9.999990000000e+02	 -3.740119809899e+00	 -4.482098973539e+00	 -3.147290951161e+00	 -6.850186748282e+00	 -9.999990000000e+02	 -1.713109813559e+01	 -9.544482566547e+00	 -1.619951348136e+00	 -7.201216730677e+01	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -2.761077098986e+00	 -9.999990000000e+02	 -6.267632770278e+00	 -8.913089801412e+00	 -9.999990000000e+02	 -6.524759043932e+00	 -9.999990000000e+02	 -3.554332731850e+00	 -4.989299484785e+00	 -9.999990000000e+02	 -2.465869014784e+00	 -9.999990000000e+02	 -1.274607772901e+01	 -7.604786346114e+00	
                   1	              i_soln	                   1	                 -99	                 -99	                 -99	  7.000000000000e+00	  4.000000000000e+00	                 -99	  2.500000000000e+01	  1.585640923899e+01	  1.216292778575e-09	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	
                   1	               react	                   0	                 -99	                   0	                   1	  8.175968585416e+00	  2.679000000000e-01	  8.264046174945e+00	  2.450000000000e+01	  1.570752418312e+01	  3.836335527757e-05	  1.325885618332e-04	  8.542003602486e-08	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  2.059423826342e-02	  7.446633306992e-01	  0.000000000000e+00	  1.199392779467e-07	  0.000000000000e+00	  0.000000000000e+00	  8.209961227624e-03	  3.503041543367e-05	  7.222153099359e-02	  5.939926438504e-09	  7.615464201600e-01	  0.000000000000e+00	  0.000000000000e+00	  1.054618594223e-01	  1.054618594223e-01	  0.000000000000e+00	  1.010199917436e-04	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	 -9.999990000000e+02	 -3.536023561371e-01	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -4.900877996466e+00	 -9.999990000000e+02	 -2.517756208865e-01	 -7.167256023482e+00	 -4.437677308251e+00	 -2.600255465054e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -9.641023778547e+00	 -2.635204719715e-01	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -2.213855484620e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -7.747501377678e+00	 -2.007405512386e+00	 -3.953594219076e-01	 -2.200291643804e-02	 -2.215436064254e+00	 -2.487036528021e+00	 -9.999990000000e+02	 -6.475673985691e+00	 -9.999990000000e+02	 -3.735164278638e+00	 -4.460087079672e+00	 -3.142681982706e+00	 -6.837589196939e+00	 -9.999990000000e+02	 -1.711925213913e+01	 -9.532867611964e+00	 -1.612343123504e+00	 -7.196869235481e+01	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -2.756583651466e+00	 -9.999990000000e+02	 -6.245372041539e+00	 -8.912444982324e+00	 -9.999990000000e+02	 -6.512392534460e+00	 -9.999990000000e+02	 -3.546835447341e+00	 -4.976710355070e+00	 -9.999990000000e+02	 -2.457105580796e+00	 -9.999990000000e+02	 -1.272614959378e+01	 -7.590659915218e+00	
                   1	              transp	                   1	           0.0423333	                   0	                   0	  7.000000000000e+00	  4.000000000000e+00	  8.168119865393e+00	  2.500000000000e+01	  1.585640923899e+01	  1.216292778575e-09	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	
                   1	              transp	                   2	               0.127	                   0	                   0	  7.000000000000e+00	  4.000000000000e+00	  8.072193555841e+00	  2.500000000000e+01	  1.585640923899e+01	  1.216292778575e-09	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	  0.000000000000e+00	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	 -9.999990000000e+02	
