,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Anhydrite,d_Anhydrite,Antarcticite,d_Antarcticite,Aphthitalite,d_Aphthitalite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Calcite,d_Calcite,Carnallite,d_Carnallite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Hydrohalite,d_Hydrohalite,Hydromagnesite,d_Hydromagnesite,Ikaite,d_Ikaite,Kieserite,d_Kieserite,Landsfordite,d_Landsfordite,Magnesite,d_Magnesite,Meridianite,d_Meridianite,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Picromerite,d_Picromerite,Sylvite,d_Sylvite,Tachyhydrite,d_Tachyhydrite,Thenardite,d_Thenardite,Vaterite,d_Vaterite,si_Anhydrite,si_Antarcticite,si_Aphthitalite,si_Aragonite,si_Arcanite,si_Bischofite,si_Bloedite,si_Calcite,si_Carnallite,si_Dolomite,si_Epsomite,si_Gypsum,si_Halite,si_Hexahydrite,si_Hydrohalite,si_Hydromagnesite,si_Ikaite,si_Kieserite,si_Landsfordite,si_Magnesite,si_Meridianite,si_Mirabilite,si_Natron,si_Nesquehonite,si_Picromerite,si_Sylvite,si_Tachyhydrite,si_Thenardite,si_Vaterite
10,1,transp,8,0.635,0.0,0,7.0,4.0,6.331869423629281,25.0,1.1918799825795858e-09,1.0063319187707728e-07,13.171724160465171,-1.5699114362918337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,4.0,6.2758351809422965,25.0,1.1918799825795858e-09,1.0063319187707728e-07,13.171724160465171,-1.5699114362918337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,4.0,6.219800938255311,25.0,1.1918799825795858e-09,1.0063319187707728e-07,13.171724160465171,-1.5699114362918337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,4.0,6.163766695568326,25.0,1.1918799825795858e-09,1.0063319187707728e-07,13.171724160465171,-1.5699114362918337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,4.0,6.107732452881342,25.0,1.1918799825795858e-09,1.0063319187707728e-07,13.171724160465171,-1.5699114362918337e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.40436001528005,67,8.220232290733914,0.2679,6.724109122438175,24.5,4.247867980351236e-05,1.1480284504565705,13.090733961843295,-0.004569900111976999,0.0,0.0,0.0,0.7422917286571258,0.7590502094093187,0.1046260906988079,0.020031537147292996,0.008182765867552151,0.07197062245052398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4890725677934999,0.007309449878738328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31784488805141464,-6.969983304341428,-15.679683525686531,-1.1318700397064827,-4.944260517745508,-7.145829057076682,-4.28610915891138,-0.9877737603515282,-9.434702621263593,-1.1804225901168905,-2.0910139288151086,0.0,-2.2078766814354767,-2.3384895151680793,-2.176426270423037,-3.1025613482182486,-2.939544832570112,-3.7098285434521605,-3.7667352900590245,-0.7641350020590547,-2.6972261892039953,-1.5944282931514935,-6.902755529979894,-3.509987205201927,-6.307312976088536,-3.5308785116974346,-25.114654662154514,-2.4286678052576653,-1.5555210255959633
16,1,transp,2,0.127,200.40436001528005,67,8.220295287450105,0.2679,6.66807487975119,24.500000000000007,4.28734951190865e-05,1.157939677631601,12.97018343877461,-0.004569900111952574,0.0,0.0,0.0,0.7491909106603389,0.7661051520176211,0.10540877657280394,0.020027964467002123,0.008258820050605062,0.07263954870148645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16140331800580557,0.002455316673895369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.317618951666379,-6.9631021082978215,-15.648439548314954,-1.1292127673657184,-4.9366051067267716,-7.1344157825341465,-4.273525272482118,-0.9851164880107639,-9.415795106804852,-1.1705759669364326,-2.0870466912787684,0.0,-2.2000712748709548,-2.3344093094392213,-2.16884680024355,-3.0773600838554565,-2.937565369384453,-3.7051834967607133,-3.76011078018192,-0.7569456512193611,-2.6937108244377255,-1.5872802307613032,-6.893176131633974,-3.503136758939787,-6.2955773593409425,-3.523384271781228,-25.08426910787073,-2.420390060942298,-1.552863753255199
17,1,transp,3,0.21166666666666667,200.40436001528005,67,8.220335773444019,0.2679,6.612040637064205,24.500000000000014,4.327231690251643e-05,1.1679505150388267,12.850643001331294,-0.004569900111927261,0.0,0.0,0.0,0.7561601034999197,0.7732316860743448,0.10619916352354437,0.020024114146709217,0.008335646008770183,0.07331526301605944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15781976661793815,0.0024377874794558607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31739051059090073,-6.956210712973668,-15.617170173949301,-1.1265745199990036,-4.9289448582599995,-7.122977422465532,-4.2609181198477994,-0.9824782406440491,-9.396852483765297,-1.1607525074585432,-2.083070829223005,0.0,-2.19225282165073,-2.330319226845719,-2.1612567880988043,-3.052204796547768,-2.9356124452441748,-3.7005223114785144,-3.753496670759441,-0.7497604391081865,-2.6901918445329187,-1.5801338071733584,-6.883619901754793,-3.49629420844183,-6.283827028280667,-3.5158800088102864,-25.05381566918291,-2.4121014319769603,-1.5502255058884842
18,1,transp,4,0.29633333333333334,200.40436001528005,67,8.220353523314307,0.2679,6.556006394377221,24.50000000000002,4.367516307041721e-05,1.1780613942760698,12.732112653031097,-0.004569900111903724,0.0,0.0,0.0,0.7631996202620661,0.7804301317341341,0.1069972825285801,0.02001998148340145,0.008413247193400898,0.07399779575024405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1542688741977739,0.0024202300785777786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3171595470268542,-6.949309486918576,-15.58587724214949,-1.1239556425314028,-4.921280240718613,-7.111514460737258,-4.248288268563011,-0.9798593631764483,-9.377875636674737,-1.1509530168501598,-2.0790865024599405,0.0,-2.18442170547131,-2.326219418300631,-2.153656635483432,-3.027097413421602,-2.9336864584687152,-3.6958450940233085,-3.7468934665287765,-0.7425798259674039,-2.686669444897949,-1.5729895458179404,-6.874087726495822,-3.489460040647117,-6.272062602194193,-3.5083661234480004,-25.02329562897913,-2.403802352801307,-1.5476066284208834
19,1,transp,5,0.381,200.40436001528005,67,8.220348315322775,0.2679,6.499972151690235,24.50000000000003,4.40820502912101e-05,1.1882727155353472,12.61459239490193,-0.0045699001118855165,0.0,0.0,0.0,0.7703097522084237,0.7877007868343545,0.1078031620763348,0.02001556177215288,0.008491626815264287,0.07468717514399106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15075096412268232,0.002402643959915962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31692604373143496,-6.942398812989802,-15.5545626483119,-1.121356481680209,-4.9136117360504326,-7.100027404201429,-4.235636309418325,-0.9772602023252546,-9.35886548754501,-1.1411783125407169,-2.0750938780914305,0.0,-2.1765783252949813,-2.3221100422844114,-2.146046758602521,-3.0020398930478898,-2.9317878075037775,-3.691151959768543,-3.740301681309072,-0.7354042825091529,-2.6831438271202757,-1.5658479824619849,-6.864580505584091,-3.482634752131995,-6.260284721509793,-3.5008430308541048,-24.992710332092443,-2.3954932729682588,-1.5450074675696897
