Time (s),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw)
74.98026435710115,1.6649408690102417e-16,3.3618565435196493e-15,3.716411602784273e-12,2.0872656012918858e-08,2.1345883180449286e-08,2.9560595016099847e-09,5.772493869398689e-10,2.3012237815269572e-10,2.0243445742757044e-09,2.8315554844382143e-12,2.3942941125989478e-15,9.818904479291285e-13
78.92659406010648,3.800975678491649e-16,7.674948218486022e-15,8.484379461376227e-12,4.765121652502886e-08,4.873157018062293e-08,6.7485341245005075e-09,1.3178311140182566e-09,5.253577341485268e-10,4.621476134633772e-09,6.464297759142573e-12,5.466052193526188e-15,2.2416061621084116e-12
