,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Calcite,d_Calcite,Aragonite,d_Aragonite,Dolomite,d_Dolomite,Siderite,d_Siderite,Rhodochrosite,d_Rhodochrosite,Strontianite,d_Strontianite,Witherite,d_Witherite,Gypsum,d_Gypsum,Anhydrite,d_Anhydrite,Celestite,d_Celestite,Barite,d_Barite,Pyrochroite,d_Pyrochroite,Halite,d_Halite,Sylvite,d_Sylvite,Melanterite,d_Melanterite,Smithsonite,d_Smithsonite,Otavite,d_Otavite,CdSO4,d_CdSO4,Cerussite,d_Cerussite,Anglesite,d_Anglesite,si_Calcite,si_Aragonite,si_Dolomite,si_Siderite,si_Rhodochrosite,si_Strontianite,si_Witherite,si_Gypsum,si_Anhydrite,si_Celestite,si_Barite,si_Pyrochroite,si_Halite,si_Sylvite,si_Melanterite,si_Smithsonite,si_Otavite,si_CdSO4,si_Cerussite,si_Anglesite
10,1,transp,8,0.635,0.0,0,7.0,3.0,6.325939874138594,25.0,1.216307845413612e-09,1.006453825986477e-07,13.171724160465171,-1.602087143399781e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,3.0,6.263976081960924,25.0,1.216307845413612e-09,1.006453825986477e-07,13.171724160465171,-1.602087143399781e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,3.0,6.202012289783253,25.0,1.216307845413612e-09,1.006453825986477e-07,13.171724160465171,-1.602087143399781e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,3.0,6.140048497605582,25.0,1.216307845413612e-09,1.006453825986477e-07,13.171724160465171,-1.602087143399781e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,3.0,6.07808470542791,25.0,1.216307845413612e-09,1.006453825986477e-07,13.171724160465171,-1.602087143399781e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.40436001528005,67,8.219810081044624,0.268556631168927,6.759686419382292,24.5,4.248262968573977e-05,0.9831814138073702,13.089771284194379,-0.0006079679314575469,5.9210052296591876e-09,1.1955721999527959e-07,0.0001321662104964027,0.7422912591687266,0.7591205687612361,0.10350494955742372,0.018907668107379195,0.00818303459875279,0.07197074644751003,0.00010069819981889437,8.514173684642149e-08,3.492889307570067e-05,3.4149761345669254e-09,0.0,1.8401419662114782e-09,3.499308857360377e-09,0.0,1.8470581722773152e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4762744376679444,0.022061490322266675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4893067460502518,-1.6328110113717553,-2.244526833589564,-4.412670096129597,-5.594345301413538,-2.992682901984981,-6.962383850394817,0.0,-0.2856738242343795,-0.19949328211362438,-0.2683279009984467,-7.972791877474338,-2.187611347598688,-3.570462260769675,-7.762707388666323,-7.12829846450906,-6.083556891775201,-12.693669958323738,-4.850254454129688,-4.785578552526023
16,1,transp,2,0.127,200.40436001528005,67,8.219807752647412,0.2704647927318986,6.697722627204621,24.500000000000007,4.287942321290539e-05,0.9915979924540919,12.968642378239084,-0.0006079679314077096,5.9763082339912145e-09,1.2067390089638902e-07,0.00013340066110540012,0.749224361763502,0.7662108594254693,0.10427775898278328,0.018890327272600666,0.008259465268936495,0.0726429631317019,0.00010163873487414411,8.593697239495115e-08,3.525513374770716e-05,3.4468724820009466e-09,0.0,1.8573291456146006e-09,3.531992884040266e-09,0.0,1.864309949997684e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16370112623267277,0.0025079057638122126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4868848299507782,-1.6303890952722817,-2.2349150740537524,-4.407006498176074,-5.589737131667272,-2.9860536343837953,-6.955791921884657,0.0,-0.2854462187786453,-0.19505832515617794,-0.2639302831320265,-7.971037962321423,-2.179592358813307,-3.5630570257144285,-7.760034720451609,-7.124207176140624,-6.082645969498328,-12.694953346690605,-4.8477207538463585,-4.785239162886435
17,1,transp,3,0.21166666666666667,200.40436001528005,67,8.219798732154404,0.27238207773168993,6.63575883502695,24.500000000000014,4.327993569197868e-05,1.0000902954303432,12.848630593450507,-0.0006079679314131993,6.032129546028457e-09,1.2180104749140117e-07,0.00013464668116293016,0.7562224423922775,0.7733676013128821,0.10505769958948458,0.018872712217356574,0.008336612258346369,0.07332147992727467,0.00010258808475911267,8.673966100533935e-08,3.558443199418169e-05,3.4790677665874993e-09,0.0,1.8746774057333815e-09,3.5649832301157754e-09,0.0,1.8817234138583654e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15980099690410335,0.0024861276924090514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.484472004805367,-1.6279762701268705,-2.225312848009011,-4.40135558695914,-5.585151585749072,-2.9794293239503347,-6.949203716102435,0.0,-0.28521644034839433,-0.1906170614378775,-0.25952512406496453,-7.969306943623916,-2.1715657481402486,-3.555649079322257,-7.757371080455714,-7.1201535253310855,-6.081763164101661,-12.696253588009098,-4.845224763649069,-4.784926219404302
18,1,transp,4,0.29633333333333334,200.40436001528005,67,8.219782984039213,0.27434088389787115,6.573795042849278,24.50000000000002,4.368416658699928e-05,1.0086582580907446,12.729735934179738,-0.0006079679314196508,6.088469126893343e-09,1.2293865899529952e-07,0.00013590426980118465,0.7632854961811408,0.7805907894390604,0.10584477169704877,0.018854823816639395,0.008414475513252348,0.07400629636166553,0.00010354624881261286,8.754980211854206e-08,3.591678758577991e-05,3.511561965903738e-09,0.0,1.892186734485357e-09,3.5982798726103493e-09,0.0,1.8992985517315572e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15594072581055743,0.0024642988549517797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4820685035124228,-1.6255727688339263,-2.215720987507627,-4.395718880249541,-5.580589243208932,-2.9728105612817846,-6.942619794174474,0.0,-0.28498448775294616,-0.1861698474668234,-0.255112750834499,-7.967599126844739,-2.1635321348862266,-3.5482390281260594,-7.754717756527679,-7.116138547001837,-6.080908657673399,-12.697570630278328,-4.842766873621292,-4.78463987807402
19,1,transp,5,0.381,200.40436001528005,67,8.219760485555877,0.2763246145682278,6.511831250671608,24.50000000000003,4.409211377055908e-05,1.017301774112667,12.611958402247977,-0.0006079679314345973,6.1453266619515196e-09,1.240867290549729e-07,0.00013717341999702708,0.7704134836857225,0.7878803834653466,0.10663897183952342,0.018836663099883754,0.00849305459881882,0.07469740861044474,0.00010451322168367503,8.836739121024071e-08,3.625219866642672e-05,3.5443548984823725e-09,0.0,1.909857034087858e-09,3.6318826255753716e-09,0.0,1.9170352654670395e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15212069543234252,0.0024424195562831597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4796745527244148,-1.6231788180459183,-2.2061403264790194,-4.3900964704758945,-5.576050679591001,-2.9661979425114176,-6.936040722888615,0.0,-0.28475036091835904,-0.18171705264987725,-0.25069350350206143,-7.965914793864526,-2.1554921598449304,-3.5408274972658216,-7.75207461462851,-7.112163280263124,-6.080082615295895,-12.698904411854247,-4.8403474540214955,-4.784380282427649
20,1,transp,6,0.4656666666666667,200.40436001528005,67,8.219731213137907,0.27832721854632453,6.449867458493937,24.500000000000057,4.450377295756815e-05,1.0260206934434135,12.495297999464931,-0.0006079679313840583,6.2027015467800044e-09,1.2524524546588344e-07,0.00013845411825877862,0.7776063291320754,0.7952363058998384,0.1074402925701738,0.018818231256145932,0.00857234867971223,0.07539480932675534,0.00010548899309291185,8.919241958906915e-08,3.659066167054057e-05,3.5774462157187555e-09,0.0,1.927688116697036e-09,3.6657911317974133e-09,0.0,1.9349333665150467e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1483411393474237,0.002420490121637253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4772903851673327,-1.6207946504888646,-2.196571725824896,-4.384488770651512,-5.57153647859001,-2.959592081960924,-6.9294670873823385,0.0,-0.28451406094623266,-0.17725905968438127,-0.24626773558075676,-7.964254230107583,-2.147446485979592,-3.5334151310363526,-7.749441832291588,-7.108228777336151,-6.079285196744175,-12.700254860887497,-4.8379668657938435,-4.784147561784968
21,1,transp,7,0.5503333333333333,200.40436001528005,67,8.219695145961465,0.28033771279755765,6.387903666316266,24.500000000000398,4.491913772645611e-05,1.0348148203730727,12.379754727628166,-0.0006079679313802953,6.260592873927402e-09,1.264141899047285e-07,0.00013974634433068828,0.7848639187568831,0.8026584403999666,0.10824872227720317,0.01879952963897489,0.008652356501803333,0.07609848748038477,0.0001064735476073496,9.00248742062325e-08,3.6932171244930865e-05,3.6108353942346757e-09,0.0,1.9456797002933552e-09,3.7000048549734503e-09,0.0,1.9529925717959472e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446022522805089,0.0023985108965457747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4749162365498432,-1.6184205018713484,-2.1870160676012205,-4.378896060739256,-5.567047228754653,-2.9529936092958238,-6.92289948833621,0.0,-0.28427559016930637,-0.17279626485984334,-0.24183581437518953,-7.9626177173107795,-2.139395798944124,-3.5260025932833052,-7.746819447939143,-7.10433610042455,-6.07851655304909,-12.70162189503296,-4.835625457179383,-4.783941831011065
22,1,transp,8,0.635,200.40436001528005,67,8.21965225343318,0.2823954782744317,6.325939874138594,24.500000000003347,4.5338198974496776e-05,1.0436839115585619,12.265328588522111,-0.000607967931441103,6.318999419329656e-09,1.2759353765514617e-07,0.00014105007088970794,0.7921860991044214,0.8101466300308442,0.10906424499454927,0.018780559771314424,0.008733076373393002,0.07680842819264116,0.00010746686440939919,9.086473746016581e-08,3.727672016865971e-05,3.644521728043622e-09,0.0,1.9638314044596043e-09,3.734523071682552e-09,0.0,1.971212499462756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14090421565461111,0.002376482247606976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47255235683396,-1.61605662215546,-2.177474277923345,-4.373320108843011,-5.562583534526903,-2.9464031810419797,-6.916338553530487,0.0,-0.28403495220867114,-0.16832907836120548,-0.237398121324631,-7.961005558422464,-2.1313408076081064,-3.518590567800016,-7.744208970660249,-7.100486329678365,-6.077776837191001,-12.703005420929985,-4.833323573343318,-4.783763188930201
23,1,transp,9,0.7196666666666667,200.40436001528005,67,8.219602521038178,0.28447782797530774,6.263976081960924,24.500000000025445,4.576094572821543e-05,1.052627674001705,12.152019583917685,-0.0006079679313735752,6.37791962838255e-09,1.2878325732650092e-07,0.0001423652632346116,0.7995726752805972,0.8177006754797095,0.10988684020783294,0.01876132335044273,0.008814506145964573,0.07752461256706827,0.00010846891705999723,9.171198699627468e-08,3.762429927088725e-05,3.6785043205182877e-09,0.0,1.9821427460530415e-09,3.769344863155452e-09,0.0,1.989592664556815e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13724720510497412,0.002354404562160961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4701989872347454,-1.6137032525562578,-2.1679472813379874,-4.367760874893412,-5.55814599302972,-2.939821457830913,-6.909784915131297,0.0,-0.2837921520323423,-0.16385792457300674,-0.2329550523486006,-7.959418025805739,-2.123282244585302,-3.511179758725114,-7.741610106750348,-7.096680544464309,-6.077066181055976,-12.704405334217148,-4.831061534935612,-4.783611719945335
