Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
44.0,0.025566704392936155,0.04004240819674278,0.24641686337471005,0.00021767259348680113,0.29090177374487564,0.04120919974635531,1.0404019416823898e-05
44.5,0.02556670439293618,0.04004240819674275,0.2464168633747114,0.00021767259348680115,0.2909017737448773,0.041209199746355604,1.040401941682394e-05
45.0,0.02556670439293626,0.04004240819674248,0.2464168633747109,0.00021767259348680131,0.29090177374487575,0.04120919974635529,1.0404019416823876e-05
45.5,0.025566704392935943,0.04004240819674249,0.24641686337471072,0.00021767259348679885,0.290901773744876,0.04120919974635571,1.0404019416823856e-05
46.0,0.02556670439293623,0.04004240819674238,0.24641686337471053,0.00021767259348680134,0.2909017737448761,0.04120919974635521,1.0404019416823834e-05
46.5,0.025566704392936363,0.04004240819674255,0.24641686337470903,0.00021767259348680264,0.29090177374487564,0.04120919974635506,1.0404019416823876e-05
47.0,0.025566704392936207,0.0400424081967422,0.24641686337471164,0.00021767259348680066,0.29090177374487675,0.04120919974635497,1.0404019416823811e-05
47.5,0.025566704392936075,0.04004240819674287,0.2464168633747126,0.00021767259348680042,0.2909017737448787,0.0412091997463559,1.0404019416823834e-05
48.0,0.02556670439293605,0.04004240819674272,0.24641686337471091,0.0002176725934868,0.2909017737448752,0.0412091997463556,1.0404019416823834e-05
48.5,0.02556670439293648,0.04004240819674239,0.24641686337471141,0.00021767259348680354,0.29090177374487575,0.041209199746354876,1.0404019416823918e-05
49.0,0.02556670439293643,0.040042408196742284,0.24641686337470967,0.0002176725934868031,0.2909017737448752,0.041209199746354855,1.0404019416823749e-05
49.5,0.025566704392936283,0.04004240819674236,0.24641686337471033,0.00021767259348680178,0.29090177374487663,0.04120919974635505,1.0404019416823769e-05
50.0,0.025566704392936023,0.04004240819674265,0.24641686337471055,0.0002176725934868,0.29090177374487564,0.04120919974635559,1.040401941682409e-05
