Time (s),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw)
82.1,0.02556670439086827,0.04004240818050929,0.24641686327482298,0.00021767259346892756,0.29090177362694286,0.0412091997380159,1.0404019412606284e-05
82.8,0.025566704390868007,0.040042408180508894,0.24641686327482246,0.00021767259346892578,0.2909017736269421,0.04120919973801629,1.0404019412606328e-05
83.4,0.025566704390867903,0.04004240818050895,0.2464168632748225,0.00021767259346892445,0.29090177362694136,0.04120919973801652,1.0404019412606433e-05
84.0,0.02556670439086785,0.040042408180509054,0.24641686327482298,0.00021767259346892423,0.29090177362694236,0.04120919973801663,1.0404019412606477e-05
84.6,0.025566704390868035,0.040042408180509026,0.2464168632748236,0.00021767259346892537,0.29090177362694275,0.04120919973801623,1.0404019412606477e-05
85.2,0.02556670439086819,0.04004240818050906,0.2464168632748236,0.0002176725934689271,0.29090177362694364,0.041209199738016046,1.0404019412606306e-05
85.9,0.025566704390868295,0.040042408180509026,0.24641686327482207,0.0002176725934689278,0.2909017736269426,0.04120919973801588,1.0404019412606263e-05
86.5,0.025566704390867983,0.04004240818050918,0.24641686327482312,0.00021767259346892531,0.2909017736269434,0.041209199738016455,1.0404019412606348e-05
87.1,0.02556670439086806,0.040042408180509144,0.2464168632748241,0.00021767259346892626,0.2909017736269432,0.04120919973801626,1.0404019412606263e-05
87.7,0.02556670439086828,0.040042408180509186,0.24641686327482412,0.00021767259346892824,0.29090177362694375,0.04120919973801589,1.0404019412606412e-05
88.3,0.02556670439086794,0.040042408180509304,0.24641686327482248,0.00021767259346892494,0.2909017736269419,0.041209199738016386,1.040401941260639e-05
88.9,0.025566704390867983,0.040042408180508963,0.24641686327482293,0.00021767259346892513,0.29090177362694186,0.041209199738016296,1.0404019412606348e-05
89.6,0.025566704390868323,0.04004240818050927,0.24641686327482384,0.00021767259346892803,0.2909017736269434,0.04120919973801597,1.0404019412606306e-05
90.2,0.025566704390867983,0.040042408180509234,0.24641686327482457,0.00021767259346892559,0.29090177362694375,0.041209199738016504,1.0404019412606433e-05
90.8,0.025566704390868153,0.04004240818050909,0.24641686327482343,0.0002176725934689269,0.2909017736269418,0.041209199738016206,1.0404019412606284e-05
