,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Anglesite,d_Anglesite,Anhydrite,d_Anhydrite,Antarcticite,d_Antarcticite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Barite,d_Barite,Bassanite,d_Bassanite,Bieberite,d_Bieberite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,C3FH6,d_C3FH6,C4FH13,d_C4FH13,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Cerussite,d_Cerussite,Cotunnite,d_Cotunnite,Dolomite,d_Dolomite,Epsonite,d_Epsonite,Ferryhydrite,d_Ferryhydrite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Hydrocerussite,d_Hydrocerussite,Hydrophilite,d_Hydrophilite,Kainite,d_Kainite,Lansfordite,d_Lansfordite,Laurionite,d_Laurionite,Lawrencite,d_Lawrencite,Leonhardtite,d_Leonhardtite,Leonite,d_Leonite,Melanterite,d_Melanterite,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Paralaurionite,d_Paralaurionite,Pentahydrite,d_Pentahydrite,Phosgenite,d_Phosgenite,Picromerite,d_Picromerite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Pyrochroite,d_Pyrochroite,Rhodochrosite,d_Rhodochrosite,Sacchite,d_Sacchite,Siderite,d_Siderite,Sphaerocobaltite,d_Sphaerocobaltite,Strontianite,d_Strontianite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Tachyhydrite,d_Tachyhydrite,Thermonatrite,d_Thermonatrite,Thernardite,d_Thernardite,Vaterite,d_Vaterite,Witherite,d_Witherite,si_Anglesite,si_Anhydrite,si_Antarcticite,si_Aragonite,si_Arcanite,si_Artinite,si_Barite,si_Bassanite,si_Bieberite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_C3FH6,si_C4FH13,si_Calcite,si_Carnallite,si_Celestite,si_Cerussite,si_Cotunnite,si_Dolomite,si_Epsonite,si_Ferryhydrite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Gypsum,si_Halite,si_Hexahydrite,si_Hydrocerussite,si_Hydrophilite,si_Kainite,si_Lansfordite,si_Laurionite,si_Lawrencite,si_Leonhardtite,si_Leonite,si_Melanterite,si_Mirabilite,si_Natron,si_Nesquehonite,si_Paralaurionite,si_Pentahydrite,si_Phosgenite,si_Picromerite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Pyrochroite,si_Rhodochrosite,si_Sacchite,si_Siderite,si_Sphaerocobaltite,si_Strontianite,si_Sylvite,si_Syngenite,si_Tachyhydrite,si_Thermonatrite,si_Thernardite,si_Vaterite,si_Witherite
10,1,transp,8,0.635,0.0,0,7.0,3.0,6.325939874138594,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,3.0,6.263976081960924,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,3.0,6.202012289783253,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,3.0,6.140048497605582,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,3.0,6.07808470542791,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.40436001528005,67,8.219340428184122,-2.4942214772073017,6.759686419382292,24.5,4.2047484020749654e-05,0.8913848134213131,13.090541225442163,2.7246929599639778,5.861827776212368e-09,1.1413014574523236e-07,0.0001308331730737439,0.7348786518313211,0.7515335425087692,0.0,0.02032447764783749,0.008102015953223206,0.07127195610955529,9.969177222748986e-05,8.429876758701189e-08,3.45698325269375e-05,3.3798111190876307e-09,2.1517985451615765e-09,1.8217506776857413e-09,3.4639960315078695e-09,2.321495263566541e-09,1.8285095069825552e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7118721416618674e-06,5.5400927458823355e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-7.0117284347660345,-2.1100421174443813,-999.999,-5.386839828046945,-999.999,-999.999,-999.999,-7.097563631188413,-999.999,-2.6653160514754717,-999.999,-28.077563616729947,-36.90617721073187,-1.940170288114631,-9.562238678664954,-999.999,-5.366928011573053,-6.43763206315267,-3.2837594917848563,-999.999,0.0,-9.66696349469,-999.999,-999.999,-999.999,-2.2000906187352065,-999.999,-13.642058361106635,-14.801277179102954,-999.999,-4.9923959035081635,-3.3579469908304116,-17.450691495280836,-999.999,-999.999,-999.999,-999.999,-7.897088411368799,-4.917017065669409,-3.3579469908304116,-999.999,-49.86837995932173,-999.999,-10.15903930982839,-999.999,-8.820866471263408,-7.969580173565097,-5.985704809045581,-18.474347046917828,-5.1496292758866655,-6.374310838401097,-3.6392525485431566,-3.464854698072879,-999.999,-25.657337154397634,-9.126986965468664,-999.999,-2.5214183479164136,-7.288354164688384
16,1,transp,2,0.127,200.40436001528005,67,8.218373452105748,-2.493689453191282,6.697722627204621,24.500000000000007,4.243986707689925e-05,0.8994367931879352,12.969511006286174,2.7246929599636607,5.9165297846430015e-09,1.1519522458091665e-07,0.00013205409555989452,0.7417364681546325,0.7585467806569685,0.0,0.02051414370253623,0.008177623180507784,0.0719370590932683,0.00010062208617955844,8.508543551231889e-08,3.489243485210545e-05,3.411351188736269e-09,2.1718789205420427e-09,1.838751078369327e-09,3.4963217065966114e-09,2.343159232268787e-09,1.8455729804068727e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-7.0011441219590544,-2.104851164690823,-999.999,-5.382227182396175,-999.999,-999.999,-999.999,-7.087761633396603,-999.999,-2.664783571656624,-999.999,-28.079006597004067,-36.906962339984915,-1.9349793353610725,-9.544886316500197,-999.999,-5.368112929031897,-6.432766676745164,-3.274159901292908,-999.999,-0.0026936823881005267,-9.652877129578203,-999.999,-999.999,-999.999,-2.192344034034192,-999.999,-13.649489271402707,-14.790035922483046,-999.999,-4.988534718947213,-3.3580448353158516,-17.4429142731852,-999.999,-999.999,-999.999,-999.999,-7.888740452187998,-4.912936899837483,-3.3580448353158516,-999.999,-49.86469949037306,-999.999,-10.14462447281013,-999.999,-8.819551676429391,-7.969690766655102,-5.981939244216045,-18.46453117822194,-5.1479023576573795,-6.370571014388698,-3.6354595345177625,-3.457304333699931,-999.999,-25.626491902194108,-9.117653590568471,-999.999,-2.516227395162855,-7.2836208114556875
17,1,transp,3,0.21166666666666667,200.40436001528005,67,8.217394910721774,-2.4876898209204192,6.63575883502695,24.500000000000014,4.2835921054555486e-05,0.9075595301293317,12.849597049934426,2.7246929599632717,5.9717435389412336e-09,1.1627026689709669e-07,0.00013328643996739703,0.7486584404251435,0.7656256287479093,0.0,0.020705584112921203,0.00825393772526084,0.07260838421969959,0.0001015611033645456,8.58794628394371e-08,3.521805517261824e-05,3.4431863206827873e-09,2.1921471509833267e-09,1.855910520466801e-09,3.5289497934453603e-09,2.3650258707957246e-09,1.862796085301104e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1280502726572315e-11,-7.736329638691494e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-6.990552003911061,-2.099665887260368,-999.999,-5.3776560543383916,-999.999,-999.999,-999.999,-7.077960395209423,-999.999,-2.664275105366716,-999.999,-28.069721193775706,-36.897041062209354,-1.9297940579306179,-9.527532003821218,-999.999,-5.369374114056457,-6.427957549548651,-3.2645802262928107,-999.999,-3.552713678800501e-15,-9.6388129332168,-999.999,-999.999,-999.999,-2.184592971956708,-999.999,-13.657158757756132,-14.778780332831515,-999.999,-4.984693214380521,-3.358213829869743,-17.435174859582595,-999.999,-999.999,-999.999,-999.999,-7.880414426260003,-4.908874238069611,-3.358213829869743,-999.999,-49.861151548201114,-999.999,-10.13022854064696,-999.999,-8.818252330278668,-7.969834085371774,-5.978196631652986,-18.454718253437804,-5.146233256275853,-6.366851320820558,-3.6316835851991414,-3.449751259208131,-999.999,-25.595633836168215,-9.10833235723517,-999.999,-2.5110421177324005,-7.2788972552762825
18,1,transp,4,0.29633333333333334,200.40436001528005,67,8.21640489190177,-2.484303696530423,6.573795042849278,24.50000000000002,4.32356453295586e-05,0.9157528950483375,12.730799358904209,2.724692959962793,6.027468974858191e-09,1.1735527618089362e-07,0.00013453020486224937,0.7556445605881877,0.7727700785443775,0.0,0.020898798656225178,0.00833095949867992,0.07328593070766995,0.00010250882268977578,8.66808486444058e-08,3.554669310957166e-05,3.475316477882593e-09,2.2126032129005535e-09,1.873228984011302e-09,3.5618802540868626e-09,2.387095153702526e-09,1.8801788016237883e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.172825966068545e-12,-3.4945830005021874e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-6.979952953213965,-2.0944866659699652,-999.999,-5.373126975309058,-999.999,-999.999,-999.999,-7.068160840865181,-999.999,-2.663790747094801,-999.999,-28.065869629901385,-36.89257565207053,-1.924614836640215,-9.510177303244705,-999.999,-5.37071201895043,-6.423205616675666,-3.2550212800648595,-999.999,1.7763568394002505e-15,-9.62477209189077,-999.999,-999.999,-999.999,-2.1768380729053076,-999.999,-13.66506783910367,-14.767511273774158,-999.999,-4.980871829743189,-3.3584544992130514,-17.427474092659953,-999.999,-999.999,-999.999,-999.999,-7.87211114652459,-4.9048295173121925,-3.3584544992130514,-999.999,-49.8577375202221,-999.999,-10.115852695140799,-999.999,-8.816968475653898,-7.9700103010099195,-5.974477480625497,-18.444909264643364,-5.144622327120164,-6.363152183992767,-3.6279250539591725,-3.4421961129758607,-999.999,-25.564765668422375,-9.099024064959366,-999.999,-2.5058628964419976,-7.274183872241322
19,1,transp,5,0.381,200.40436001528005,67,8.215403485645734,-2.4838893476198423,6.511831250671608,24.50000000000003,4.3639037353949395e-05,0.9240167179738452,12.613117933195467,2.724692959962214,6.083705755179193e-09,1.1845018591984893e-07,0.00013578538271798065,0.7626947863682212,0.7799800868127184,0.0,0.021093786163236927,0.008408688034678355,0.07396969445710021,0.00010346523842025607,8.748958807774943e-08,3.587834667425867e-05,3.507741465904445e-09,2.2332469825066738e-09,1.89070636420471e-09,3.5951128892469483e-09,2.409366947439948e-09,1.8977210241858113e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-6.969347870949427,-2.0893138964666047,-999.999,-5.3686404894840685,-999.999,-999.999,-999.999,-7.0583639198230665,-999.999,-2.663330594132372,-999.999,-28.06816962646485,-36.8942838852859,-1.9194420671368544,-9.492823821781403,-999.999,-5.372127066854327,-6.418511800981639,-3.245483902280565,-999.999,-0.0030524695590035122,-9.610755827426233,-999.999,-999.999,-999.999,-2.1690799974437764,-999.999,-13.673217438133879,-14.75622964067287,-999.999,-4.977071013826211,-3.3587673429772416,-17.419813427484275,-999.999,-999.999,-999.999,-999.999,-7.863831443927369,-4.9008031844496305,-3.3587673429772416,-999.999,-49.854458752431974,-999.999,-10.10149815525789,-999.999,-8.815700161469048,-7.970219585092758,-5.970782309389827,-18.435105229809764,-5.143070525542413,-6.359474038277803,-3.6241843022801294,-3.4346395525546733,-999.999,-25.533890193236857,-9.089729536107022,-999.999,-2.500690126938637,-7.269481050967794
20,1,transp,6,0.4656666666666667,200.40436001528005,67,8.214390789476209,-2.4783027235057924,6.449867458493937,24.500000000000057,4.404609299166221e-05,0.9323507862593471,12.496552772808187,2.7246929599615335,6.14045325586896e-09,1.195550633035879e-07,0.00013705195960642862,0.7698090395319565,0.7872555735466089,0.0,0.021290544470264915,0.008487122470736394,0.0746596678805613,0.00010443033994305607,8.830567216523879e-08,3.6213012186464166e-05,3.540460924942397e-09,2.254078230726791e-09,1.9083424671061277e-09,3.628647330157551e-09,2.4318410048675857e-09,1.9154225583287476e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-6.9587376875211815,-2.084147985065705,-999.999,-5.364197138615033,-999.999,-999.999,-999.999,-7.048570607347813,-999.999,-2.662894735906793,-999.999,-28.06033393191511,-36.88587855716648,-1.9142761557359549,-9.475473211961525,-999.999,-5.3736196460819095,-6.413877012572976,-3.2359689504317544,-999.999,-0.0010137160519896327,-9.596765388885874,-999.999,-999.999,-999.999,-2.1613194268855485,-999.999,-13.681608358038957,-14.744936361635723,-999.999,-4.973291219719054,-3.3591528294978676,-17.412194202795053,-999.999,-999.999,-999.999,-999.999,-7.855576163128662,-4.896795691806173,-3.3591528294978676,-999.999,-49.85131654325089,-999.999,-10.087166168913079,-999.999,-8.814447432290473,-7.970462098484184,-5.967111640558921,-18.42530719334261,-5.141578668489441,-6.355817321652246,-3.620461695278708,-3.42708225521005,-999.999,-25.503010289249204,-9.080449611894963,-999.999,-2.4955242155377366,-7.264789188325336
