,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Li(mol/kgw),Na(mol/kgw),Mg(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mn(mol/kgw),Fe(mol/kgw),Co(mol/kgw),Cu(mol/kgw),S(6)(mol/kgw),Cl(mol/kgw),F(mol/kgw),N(5)(mol/kgw),Ba(mol/kgw),B(mol/kgw),Sr(mol/kgw),Si(mol/kgw),C(4)(mol/kgw),Magnesite,d_Magnesite,Calcite,d_Calcite,Anhydrite,d_Anhydrite,Gypsum,d_Gypsum,Brucite,d_Brucite,Aragonite,d_Aragonite,Hydromagnesite,d_Hydromagnesite,Natron,d_Natron,Thermonatrite,d_Thermonatrite,Fluorite,d_Fluorite,Halite,d_Halite,Thenardite,d_Thenardite,Mirabilite,d_Mirabilite,Siderite,d_Siderite,Huntite,d_Huntite,Strontianite,d_Strontianite,Celestite,d_Celestite,Barite,d_Barite,Witherite,d_Witherite,Nesquehonite,d_Nesquehonite,Artinite,d_Artinite,MnSO4,d_MnSO4,Pyrochroite,d_Pyrochroite,CuMetal,d_CuMetal,Nantokite,d_Nantokite,CuF,d_CuF,Cu2SO4,d_Cu2SO4,Melanothallite,d_Melanothallite,CuCO3,d_CuCO3,CuF2,d_CuF2,Malachite,d_Malachite,Azurite,d_Azurite,Atacamite,d_Atacamite,Antlerite,d_Antlerite,Brochantite,d_Brochantite,Langite,d_Langite,CuSO4,d_CuSO4,Chalcanthite,d_Chalcanthite,Melanterite,d_Melanterite,Epsomite,d_Epsomite,BaF2,d_BaF2,SrF2,d_SrF2,Dolomite,d_Dolomite,Portlandite,d_Portlandite,Rhodochrosite,d_Rhodochrosite,si_Magnesite,si_Calcite,si_Anhydrite,si_Gypsum,si_Brucite,si_Aragonite,si_Hydromagnesite,si_Natron,si_Thermonatrite,si_Fluorite,si_Halite,si_Thenardite,si_Mirabilite,si_Siderite,si_Huntite,si_Strontianite,si_Celestite,si_Barite,si_Witherite,si_Nesquehonite,si_Artinite,si_MnSO4,si_Pyrochroite,si_CuMetal,si_Nantokite,si_CuF,si_Cu2SO4,si_Melanothallite,si_CuCO3,si_CuF2,si_Malachite,si_Azurite,si_Atacamite,si_Antlerite,si_Brochantite,si_Langite,si_CuSO4,si_Chalcanthite,si_Melanterite,si_Epsomite,si_BaF2,si_SrF2,si_Dolomite,si_Portlandite,si_Rhodochrosite
10,1,transp,8,0.635,0.0,0,7.0,5.3,41.3807879546148,25.0,1.0817454711547405e-10,1.0009121339144394e-07,13.171724160465171,-1.4248452957882675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,5.3,41.01458629129963,25.0,1.0817454711547405e-10,1.0009121339144394e-07,13.171724160465171,-1.4248452957882675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,5.3,40.648384627984456,25.0,1.0817454711547405e-10,1.0009121339144394e-07,13.171724160465171,-1.4248452957882675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,5.3,40.282182964669275,25.0,1.0817454711547405e-10,1.0009121339144394e-07,13.171724160465171,-1.4248452957882675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,5.3,39.9159813013541,25.0,1.0817454711547405e-10,1.0009121339144394e-07,13.171724160465171,-1.4248452957882675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,203.82277127353643,45,6.727526859125439,4.6934778093695835,43.944199597821026,25.0,0.003779942834368354,0.06410692807218642,12.643952233325672,-0.0023829296940005296,6.0241182703042755e-06,0.031864947749683264,0.004126491281111124,0.006518425130623044,0.000908678665438998,1.7119853748716553e-06,6.141903754871735e-05,0.0,4.933594169298935e-07,0.004718953134009323,0.04126724067688134,3.85044920550514e-05,0.0,2.326441726233954e-07,5.31700882809942e-05,7.394670491939116e-05,0.00045221267187045203,0.004964961261017774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07014860708829618,0.001559238944929764,0.0,0.0,0.0,0.0,0.0,0.0,8.737526288012944e-05,1.9433261277540255e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9066738123492932,-0.26032295487126333,-1.0908952794054212,-0.8721669446062439,-6.1796953530725744,-0.40409280226349864,-16.323149913852696,-8.022922719361109,-9.452714268749467,-1.1396289638374775,-4.657827711510434,-5.859573789142872,-4.931472067600253,0.0,-5.579174267072961,-1.4128551464372752,-0.7628788157871966,0.0,-4.697172734505175,-3.3167432958865053,-7.877438648959082,-11.765967009295249,-7.989439201779388,-5.3552854533156875,-4.145275333363333,-21.072535717258734,-19.74746903284867,-14.145265213410976,-3.9606342312938363,-15.969785981201786,-2.406435624804587,-4.268215477592037,-3.5396162647311673,-6.581495123567217,-7.62615089558434,-9.076840723430077,-13.312183579532979,-7.665632718761671,-5.397108271414735,-3.512051955508602,-10.497983537618529,-5.142532804984965,-0.5858266423743821,-11.944174370748373,-1.2554176610561054
16,1,transp,2,0.127,203.82277127353643,45,6.721628665779159,4.752049704945015,43.57799793450585,25.0,0.0040223696926340174,0.06823083034205392,11.856652821035054,-0.0023829296936970982,6.4241286986585806e-06,0.03398082775517327,0.004400496450154676,0.0069512582709715266,0.000969016282645296,1.825663754414316e-06,6.120909534396028e-05,0.0,5.261192172595251e-07,0.005032280052065283,0.04400744694101689,4.106124769452582e-05,0.0,2.2949137861453825e-07,5.670066135983171e-05,7.885687629779319e-05,0.00048224026702465504,0.005290353828135079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002200552763480874,5.039194212590626e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.540185100057606e-06,2.184664037983547e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.869044828390626,-0.22304773101400777,-1.0556678574945337,-0.8370304912523494,-6.171910136552848,-0.36681757840624307,-16.165030698612284,-7.953809908166228,-9.38319209904812,-1.074174765160926,-4.606474497293228,-5.792053937109398,-4.86440705835174,0.0,-5.429012091339711,-1.375576206224519,-0.7276476775208085,0.0,-4.695124932558807,-3.2792507647633276,-7.832160901316175,-11.733397292274926,-7.984665450251634,-5.4531080922882715,-4.158978483438506,-21.088718767151548,-19.810061909399955,-14.074848874588742,-3.9233566669261712,-15.904329442014825,-2.3617242635081945,-4.186226551927987,-3.4932573999269594,-6.531397767288471,-7.56861974237686,-9.019355054501093,-13.276953817111684,-7.630630377732855,-5.399474463310576,-3.4767891634457766,-10.467756760852863,-5.077074889952913,-0.5109224345584593,-11.936742914330056,-1.220800142089411
17,1,transp,3,0.21166666666666667,203.82277127353643,45,6.715477148343739,4.813932916797175,43.21179627119068,25.0,0.004296968370013514,0.07289058774755891,11.075950850660663,-0.002382929693248676,6.876941283385614e-06,0.03637600804634756,0.004710670835694746,0.0074412262296708895,0.001037318582952504,1.9543479016755953e-06,6.105668086254417e-05,0.0,5.632033750985869e-07,0.005386967126983338,0.0471093657741187,4.3955500062863454e-05,0.0,2.26315248166687e-07,6.0697276968008876e-05,8.441519987070904e-05,0.0005162315632786979,0.0056587840889760965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002091039372940331,4.900613925385789e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.057890772645172e-06,2.1228296044164857e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8291301575430392,-0.18352931290521468,-1.018562560449567,-0.8000281352081844,-6.163517855115527,-0.32729916029745,-15.997185615786222,-7.880571473538225,-9.309490429916506,-1.0051811015778735,-4.552130383544008,-5.720713918541209,-4.793581744787565,0.0,-5.269749660688152,-1.3360604164407928,-0.6905450088009095,0.0,-4.692711811494981,-3.2394905054169456,-7.784008360532472,-11.69922357673899,-7.9796010030621405,-5.556885165132318,-4.173846593727866,-21.106316798636993,-19.87714633890893,-14.000808022323419,-3.8842509025272722,-15.835748432141669,-2.3150351241206613,-4.100431648141548,-3.444861911311349,-6.47953837397613,-7.50917697407589,-8.959963756700525,-13.240261173776611,-7.594195086899788,-5.402247877877213,-3.4396479071648263,-10.43586839431478,-5.008083854694927,-0.43148934560207763,-11.92874688563153,-1.184213305489651
18,1,transp,4,0.29633333333333334,203.82277127353643,45,6.709020814591983,4.879590622153383,42.8455946078755,25.0,0.004610534645019666,0.07819797577751822,10.3018463464166,-0.0023829296932490543,7.393690518802286e-06,0.03910938522245838,0.005064641511367943,0.008000377137943849,0.0011152650947133713,2.1012021123359323e-06,6.097972610407761e-05,0.0,6.055237762003714e-07,0.005791736057428188,0.05064927221530836,4.725841775749573e-05,0.0,2.2311210261039634e-07,6.525821040812269e-05,9.075835276284177e-05,0.0005550223940607942,0.0060793332874759486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019823265117727413,4.7573026475119596e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.589834544935535e-06,2.0614441569098692e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.786642022749577,-0.14148755149590642,-0.9793289343661566,-0.7609119422284332,-6.154467003656583,-0.2852573988881417,-15.81841709136075,-7.8026786164043695,-9.231069123816184,-0.9321905775500117,-4.49439193655121,-5.645042031214956,-4.718497022979606,0.0,-5.100243494898461,-1.294029690835547,-0.6513224185215627,0.0,-4.689903676169081,-3.197178520278973,-7.732645523935555,-11.663243464421543,-7.97425003875331,-5.6674513341237684,-4.190053030332715,-21.125547289599282,-19.949364218777966,-13.922654726541662,-3.8430944780789584,-15.763643245074801,-2.266159558558555,-4.010399658131135,-3.3942065517497793,-6.4257518026261256,-7.447671261612095,-8.898516760788558,-13.201912884654197,-7.556140380536522,-5.4054670290659175,-3.4003789235600697,-10.402111496370326,-4.93510436647113,-0.34695944939931067,-11.920142407556739,-1.145425057846305
19,1,transp,5,0.381,203.82277127353643,45,6.702194496803092,4.9495890083546215,42.479392944560324,25.0,0.004971919174194407,0.08429826128679191,9.534339307742123,-0.0023829296932491315,7.988876963483728e-06,0.04225766088872231,0.005472341288234642,0.00864440139250714,0.0012050430837855029,2.2703472789638903e-06,6.100180664592763e-05,0.0,6.542679781128357e-07,0.00625794519552671,0.054726499978476166,5.1062684324351105e-05,0.0,2.19877572204698e-07,7.05114465478167e-05,9.806433090308065e-05,0.0005997012732483332,0.006563828237137709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018745118700718778,4.609151531429563e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.135720483670059e-06,2.0004680299798347e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7412320120719968,-0.09658363830724781,-0.937661479323598,-0.719379692624571,-6.144698296791683,-0.24035348569948312,-15.627278752662924,-7.719490901436174,-9.147272984373853,-0.8546488989553254,-4.432767160943305,-5.564414747199374,-4.638545766157509,0.0,-4.919109549677064,-1.249148041456845,-0.6096772272889579,0.0,-4.686667218022983,-3.151971317759438,-7.67766961455112,-11.625212186286255,-7.968623606284606,-5.785826679120518,-4.207810353203058,-21.14667863429368,-20.027501131718882,-13.839794027285603,-3.7996195878770305,-15.687530589466844,-2.214851081967378,-3.9156162913380257,-3.341025822537875,-6.369846197791798,-7.383932070388515,-8.834845172284329,-13.161674452598366,-7.516239962077432,-5.409176706247455,-3.358678590064026,-10.366237272818198,-4.857584951686398,-0.2566455255330702,-11.910879798180762,-1.1041573215649194
20,1,transp,6,0.4656666666666667,203.82277127353643,45,6.694914397833081,5.024630179882642,42.11319128124515,25.0,0.005392867512567647,0.09138378367270729,8.773429734112506,-0.002382929693249461,8.681743168410256e-06,0.04592261971370744,0.0059469512187383606,0.009394120487304463,0.0013095550986846924,2.467251914024762e-06,6.115447577791098e-05,0.0,7.110118950703842e-07,0.006800667317708152,0.05947286702384643,5.5491292808733756e-05,0.0,2.1660639210687517e-07,7.662682404039441e-05,0.00010656933869103937,0.000651712682008841,0.007127963642467492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017676888841148435,4.456030006690461e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.695243045719154e-06,1.939855131134673e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6924724502326818,-0.04840217814240688,-0.8931821066698573,-0.6750576490709363,-6.134143017340191,-0.1921720255346422,-15.42199988405438,-7.630222118435361,-9.057296220422565,-0.77187516164771,-4.366647422804293,-5.478061406209134,-4.5529790706677975,0.0,-4.724649403994274,-1.2010039984422498,-0.5652352717854647,0.0,-4.682965130511882,-3.1034477495702806,-7.618590766910471,-11.584829716180003,-7.962743331055077,-5.913275585796985,-4.227382686789319,-21.170046853196894,-20.112531934179188,-13.751489787781654,-3.7534993961497616,-15.606818120596804,-2.1608149809006667,-3.81545999854405,-3.284999838776738,-6.311596274896747,-7.31776623815402,-8.768758004599885,-13.1192563483822,-7.47421518061153,-5.413429445608926,-3.3141717675861817,-10.327942908164323,-4.77484863152903,-0.1597045035289142,-11.900902620403743,-1.0600727639475664
21,1,transp,7,0.5503333333333333,203.82277127353643,45,6.684690989621816,5.107816209855405,41.74698961792998,25.0,0.005876302920752458,0.0996987468187115,8.019118550886907,-0.0023829296932500062,9.498383541073138e-06,0.05024228968656679,0.00650634584321306,0.010270932924911354,0.0014327372227198485,2.6993317490806735e-06,6.181517282576701e-05,0.0,7.77892590305739e-07,0.007440342257478564,0.06506712883827172,6.071103142110842e-05,0.0,2.1325858404075027e-07,8.383465741284649e-05,0.00011659368780790284,0.0007130154500337439,0.0077865203282822225,0.0,0.0,0.012815519477576394,0.00033580803003367514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010479595979676875,2.6890810502155308e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.328912915506491e-06,1.8954882389509467e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6431199941180434,0.0,-0.8456195335033048,-0.6276802563933366,-6.127451045565046,-0.1437698473922353,-15.21826844879859,-7.5371973945305974,-8.963438184317516,-0.6832579016495508,-4.295254159124434,-5.384950384835465,-4.460793951738888,0.0,-4.528189857507957,-1.1523673730703727,-0.5174382513894429,0.0,-4.682125525536028,-3.05437306418907,-7.562824109754116,-11.541469182683713,-7.961203676922423,-6.053811742358679,-4.249300619159147,-21.196275195143944,-20.206043304904888,-13.654789495959616,-3.7056350053379195,-15.518738647929206,-2.1077466836164733,-3.714527310448009,-3.2288438331571943,-6.254163676116056,-7.255129732900983,-8.706214089591324,-13.07223156254621,-7.427653345997923,-5.414917182296113,-3.266307048158731,-10.286888221332719,-4.685996924301401,-0.061949869271867186,-11.895160926600829,-1.015872625475419
22,1,transp,8,0.635,203.82277127353643,45,6.638887649301984,5.229473911054799,41.3807879546148,25.0,0.006242434017948034,0.10935793096797068,7.271418542567409,-0.002382929693250239,1.0475076247057097e-05,0.055408566417402945,0.007175375526021322,0.011208325165276442,0.0015800616583957871,2.9768966230360734e-06,6.784284267488185e-05,0.0,8.578811500122644e-07,0.008205386405847948,0.07175780308414227,6.69537801272807e-05,0.0,2.0936552856480925e-07,9.245514510422267e-05,0.0001285826966696029,0.0007863328714971387,0.008468118626487723,0.0,0.0,0.03340726789722993,0.0008871580100519166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183578501166924e-05,2.438617168123118e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.991410649254711e-06,1.8559838589109892e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6378456710982157,0.0,-0.7971722886258181,-0.5794516074379388,-6.189084985846836,-0.1437698473922353,-15.259242288845243,-7.484745094018038,-8.910002202155558,-0.5909953965264023,-4.217421971303855,-5.2829578598349745,-4.359894406348843,0.0,-4.512366888448472,-1.1478147345775493,-0.4644383680191311,0.0,-4.730572770413515,-3.0494266350523755,-7.619511620899211,-11.491087058298326,-8.026177060716142,-6.241093230603791,-4.276323365075854,-21.228226236258152,-20.31376064737897,-13.521553499547915,-3.6745181044443758,-15.395359241912514,-2.1124211451310027,-3.6880848710689946,-3.2159128785634543,-6.246182255161173,-7.2829396743541714,-8.734133329005559,-12.992667416775179,-7.348635690032113,-5.367235023145936,-3.2133505659887267,-10.243072961087057,-4.589181780685429,-0.05667554625204119,-11.962069189902449,-1.0139377459675192
