,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Magnesite,d_Magnesite,Calcite,d_Calcite,Anhydrite,d_Anhydrite,Gypsum,d_Gypsum,Brucite,d_Brucite,Aragonite,d_Aragonite,Hydromagnesite,d_Hydromagnesite,Natron,d_Natron,Thermonatrite,d_Thermonatrite,Halite,d_Halite,Thenardite,d_Thenardite,Mirabilite,d_Mirabilite,Siderite,d_Siderite,Huntite,d_Huntite,Strontianite,d_Strontianite,Celestite,d_Celestite,Barite,d_Barite,Witherite,d_Witherite,Nesquehonite,d_Nesquehonite,Artinite,d_Artinite,MnSO4,d_MnSO4,Pyrochroite,d_Pyrochroite,CuMetal,d_CuMetal,Nantokite,d_Nantokite,Cu2SO4,d_Cu2SO4,Melanothallite,d_Melanothallite,CuCO3,d_CuCO3,Malachite,d_Malachite,Azurite,d_Azurite,Atacamite,d_Atacamite,Antlerite,d_Antlerite,Brochantite,d_Brochantite,Langite,d_Langite,CuSO4,d_CuSO4,Chalcanthite,d_Chalcanthite,ZnMetal,d_ZnMetal,ZnCl2,d_ZnCl2,Smithsonite,d_Smithsonite,Zincosite,d_Zincosite,Bianchite,d_Bianchite,Goslarite,d_Goslarite,CdMetal,d_CdMetal,Otavite,d_Otavite,CdCl2,d_CdCl2,CdOHCl,d_CdOHCl,CdSO4,d_CdSO4,Melanterite,d_Melanterite,Epsomite,d_Epsomite,PbMetal,d_PbMetal,Cotunnite,d_Cotunnite,Phosgenite,d_Phosgenite,Cerrusite,d_Cerrusite,Anglesite,d_Anglesite,Laurionite,d_Laurionite,Hydrocerrusite,d_Hydrocerrusite,Dolomite,d_Dolomite,NiCO3,d_NiCO3,Retgersite,d_Retgersite,Morenosite,d_Morenosite,Portlandite,d_Portlandite,Rhodochrosite,d_Rhodochrosite,si_Magnesite,si_Calcite,si_Anhydrite,si_Gypsum,si_Brucite,si_Aragonite,si_Hydromagnesite,si_Natron,si_Thermonatrite,si_Halite,si_Thenardite,si_Mirabilite,si_Siderite,si_Huntite,si_Strontianite,si_Celestite,si_Barite,si_Witherite,si_Nesquehonite,si_Artinite,si_MnSO4,si_Pyrochroite,si_CuMetal,si_Nantokite,si_Cu2SO4,si_Melanothallite,si_CuCO3,si_Malachite,si_Azurite,si_Atacamite,si_Antlerite,si_Brochantite,si_Langite,si_CuSO4,si_Chalcanthite,si_ZnMetal,si_ZnCl2,si_Smithsonite,si_Zincosite,si_Bianchite,si_Goslarite,si_CdMetal,si_Otavite,si_CdCl2,si_CdOHCl,si_CdSO4,si_Melanterite,si_Epsomite,si_PbMetal,si_Cotunnite,si_Phosgenite,si_Cerrusite,si_Anglesite,si_Laurionite,si_Hydrocerrusite,si_Dolomite,si_NiCO3,si_Retgersite,si_Morenosite,si_Portlandite,si_Rhodochrosite
10,1,transp,8,0.635,0.0,0,7.0,5.3,8.344617703448403,25.0,1.0817454711547681e-10,1.0009121339144393e-07,17.378153556381264,-1.879873890664756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,5.3,8.262880575453806,25.0,1.0817454711547681e-10,1.0009121339144393e-07,17.378153556381264,-1.879873890664756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,5.3,8.18114344745921,25.0,1.0817454711547681e-10,1.0009121339144393e-07,17.378153556381264,-1.879873890664756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,5.3,8.099406319464613,25.0,1.0817454711547681e-10,1.0009121339144393e-07,17.378153556381264,-1.879873890664756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,5.3,8.017669191470016,25.0,1.0817454711547681e-10,1.0009121339144393e-07,17.378153556381264,-1.879873890664756e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,201.26281485327152,51,8.219547565156246,0.269877381877471,8.916777599410583,24.5,4.24818914306915e-05,0.9835229830997252,17.270328891294366,-0.0008927660360000633,5.920902341053181e-09,1.1955514246364646e-07,0.00013216391385981259,0.7422783604614238,0.7591073776129996,0.10395648263510882,0.019358044805071778,0.008182892403129697,0.07196949582037422,0.00010069644999821421,8.514025734857206e-08,3.492828612046212e-05,3.4149167929307232e-09,2.1727436139258764e-09,1.8401099902824736e-09,3.4992480502847326e-09,0.0,1.8470260761660585e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0867086046080918,0.021356683062682347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8503374940950987,-2.006545842536543,-0.19734254489828462,0.0,-2.279097161624936,-2.1506761297866497,-16.24443263569004,-7.410385894803248,-8.758051717568078,-2.2145270454715447,-2.511475983809295,-1.6759164143230356,-4.940027833157101,-10.162512544078865,-3.5100206926468935,-0.22180479206294823,-0.16412088805907388,-7.507262877101748,-4.294926547779138,-4.949917569122068,-13.99756495637018,-7.970969947012881,-5.78630013952105,-7.876070073965282,-28.774788222112353,-21.192462360424727,-15.167227536310898,-19.969511891741377,-33.04715799483451,-16.583481941210874,-27.8221802238953,-35.20339539440046,-36.71451892053547,-21.90208539885211,-16.289738402188608,-35.890607648333614,-17.301776329984218,-7.6055564776028195,-14.706351098540315,-9.982021309994462,-9.795113376774275,-24.689068633998936,-6.588795992212413,-10.664341832029377,-6.309919239757173,-12.67944409019511,-7.770638782382724,-1.887258015057057,-15.249505617023335,-6.365035421889829,-9.823795850732328,-5.355881184244046,-4.771740314074541,-3.2068917424632906,-13.549583327102823,-3.276929652545512,-10.713190743486479,-9.646233584190416,-9.336320333212052,-8.85572702882525,-6.108743050846906
16,1,transp,2,0.127,201.26281485327152,51,8.21876454449027,0.27441143211757807,8.835040471415986,24.500000000000014,4.2878606799278635e-05,0.9919416213464298,17.110542779008977,-0.0008927660359502503,5.976194448294729e-09,1.206716033301856e-07,0.0001333981212284996,0.749210096934286,0.7661962711824513,0.10472748037684591,0.019339023453853476,0.008259308013156413,0.07264158004872395,0.00010163679972726548,8.593533620120878e-08,3.525446250890649e-05,3.446806855400882e-09,2.193033692361592e-09,1.857293783065816e-09,3.53192563679378e-09,0.0,1.864274454537971e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.16798837535420574,0.0034087430298996024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8438957112889902,-2.004892256125432,-0.19711493598844498,0.0,-2.2763317023012917,-2.1490225433755388,-16.216355262961635,-7.40119284264266,-8.747834425313211,-2.206609980542775,-2.5025708646007794,-1.6681493396637184,-4.935287914545604,-10.141533609249421,-3.5041367139185944,-0.21734679083591946,-0.1603226029370841,-7.5020386144784865,-4.2888261783377875,-4.941051740357074,-13.995092338506236,-7.970747675130131,-5.7978317541040525,-7.879374785113965,-28.788326655058743,-21.18754016813909,-15.167808377173012,-19.974349896948063,-33.05257684090331,-16.587406591584923,-27.832701370947852,-35.21817370579758,-36.72941103638751,-21.9040922172155,-16.292314242826592,-35.89797642645161,-17.292691301233575,-7.601974481999926,-14.704195080438696,-9.980548118622362,-9.793753989857095,-24.699738349425594,-6.588514933918185,-10.658557740587394,-6.3087248266303,-12.680589009402151,-7.7681214724569365,-1.883038840936658,-15.258496770417333,-6.357572768415185,-9.814373576930794,-5.353921563917153,-4.771206671248922,-3.204018767303756,-13.547380789604613,-3.268834283328289,-10.708105924597898,-9.643257569532626,-9.333458123009184,-8.857749765896603,-6.104844455481688
17,1,transp,3,0.21166666666666667,201.26281485327152,51,8.217968225569498,0.2789879477721017,8.75330334342139,24.500000000000306,4.3279038973424304e-05,1.0004359949686565,16.952230306249735,-0.0008927660359537253,6.032004574968797e-09,1.2179852406981114e-07,0.00013464389161101597,0.7562067753016237,0.7733515790161991,0.10550558984180569,0.01931971231300704,0.008336439544006443,0.0733199608844546,0.00010258595938339806,8.673786397045424e-08,3.558369477125518e-05,3.4789956887605126e-09,2.213513864021012e-09,1.8746385669747826e-09,3.5649093723295475e-09,0.0,1.881684429123487e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.1631579852376043,0.00337908335972964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.837460631869563,-2.0032542693930466,-0.1968851543128487,0.0,-2.2735802918680417,-2.1473845566431535,-16.188323098201888,-7.392020674065197,-8.737628239195523,-2.198686024167606,-2.493657992702052,-1.660385376143019,-4.930570229090865,-10.120590384258794,-3.4982639023312423,-0.2128821843061237,-0.15652494776016113,-7.49683275424492,-4.282735771431767,-4.9322099230178065,-13.992630341776046,-7.97056114232938,-5.8094180117979874,-7.882690484521422,-28.80189309472526,-21.182585309260066,-15.168380354088844,-19.979177519765926,-33.05797644063699,-16.591312630998445,-27.84319284472449,-35.23292082547625,-36.744273046903956,-21.90607239918808,-16.294868878988193,-35.90545265732406,-17.2836264155331,-7.598436432094315,-14.702065235589833,-9.97910761880032,-9.792428380872858,-24.710505151310898,-6.588267455025411,-10.652783425899766,-6.307555764333189,-12.681749735566125,-7.765616227923572,-1.878816202438609,-15.267595268590538,-6.350130150015453,-9.805015175926176,-5.352005781312274,-4.7706990937008,-3.2011814012945408,-13.54531711077615,-3.260761217176505,-10.703051633586618,-9.64030082860492,-9.330616272919283,-8.859795448150415,-6.1009742536947495
18,1,transp,4,0.29633333333333334,201.26281485327152,51,8.217158610423253,0.28361958151427874,8.671566215426791,24.50000000000493,4.368318753411021e-05,1.0090060386734598,16.79539147985013,-0.0008927660359779907,6.088332676609666e-09,1.2293590378467007e-07,0.0001359012240148172,0.7632683899889637,0.7805732954133848,0.10629081132946998,0.01930011231734444,0.008414286934226618,0.07400463778707903,0.00010354392821038599,8.754784001690868e-08,3.591598264519873e-05,3.511483267363757e-09,2.234184112586938e-09,1.8921443281903717e-09,3.5981992306128105e-09,0.0,1.8992559860515473e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.15838307646186867,0.003349355821383848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8310328224593189,-2.001632083469726,-0.19665319869096898,0.0,-2.2708431811317276,-2.145762370719833,-16.16033866106831,-7.382870330989055,-8.727434095820804,-2.1907557925194396,-2.4847381018179013,-1.6526252633683862,-4.925875710282805,-10.099684770104652,-3.492402815235234,-0.2084113275132644,-0.1527282916699182,-7.49164586785303,-4.276655895454314,-4.92339293630409,-13.99017930751446,-7.970410576440672,-5.821070946514098,-7.886016858059996,-28.815486414214327,-21.17758512162094,-15.168930508560601,-19.983968527383418,-33.06331760272618,-16.595173816897628,-27.85361493578957,-35.24758376968725,-36.759051968925434,-21.908012783961095,-16.29738915281608,-35.91306240508321,-17.274583040937554,-7.594943399609656,-14.699962433406474,-9.977700683482755,-9.791137423366262,-24.721394188269738,-6.588053711740274,-10.647019340503844,-6.306412199329688,-12.682926222582294,-7.763123784093573,-1.8745904680064447,-15.276826476198515,-6.342708235268575,-9.79572168854303,-5.350134208676124,-4.770217751366091,-3.198380006940054,-13.543393091541706,-3.252711221842901,-10.698028748025678,-9.637364040211155,-9.327795462336468,-8.861863960900907,-6.097132989131852
19,1,transp,5,0.381,201.26281485327152,51,8.216335712924646,0.28828952516034706,8.589829087432195,24.50000000006043,4.4091050320372145e-05,1.0176516455126365,16.64002630224476,-0.0008927660359831583,6.145178433367436e-09,1.2408373601634192e-07,0.00013717011130034962,0.7703949008980967,0.7878613793666868,0.1070831413690236,0.019280224566099822,0.008492849741773514,0.07469560686877197,0.00010451070076856428,8.836525974126152e-08,3.6251324243894953e-05,3.544269406735363e-09,2.2550443206869916e-09,1.9098109673088486e-09,3.6317950226127264e-09,0.0,1.9169890255450675e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.15366413533591092,0.0033195608228294704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8246128584755468,-2.000025893825823,-0.1964190690575789,0.0,-2.2681206112445036,-2.144156181075873,-16.132404494512265,-7.3737427669241224,-8.717252948404068,-2.182819922751353,-2.4758119495953124,-1.6448697593143247,-4.9212044548295015,-10.078818688508743,-3.486554016200886,-0.20393458848903023,-0.14893301348244314,-7.486478529654349,-4.27058712592035,-4.914601596883462,-13.987739580677077,-7.970296183694392,-5.832773110143409,-7.8893535796559995,-28.82910544471689,-21.17255640118179,-15.169475315426626,-19.988755535212675,-33.0686494174204,-16.59902275812449,-27.864016204596894,-35.26222723946002,-36.773812503509355,-21.909929650835068,-16.299891343775656,-35.92077282402907,-17.265562575821406,-7.591496461798789,-14.697887555604005,-9.976328194582402,-9.789881999282965,-24.732371677721297,-6.5878738444331315,-10.641265945892602,-6.305294265419494,-12.684118415283564,-7.7606440423678045,-1.870362017750423,-15.286156823169357,-6.335307698175477,-9.786494141658785,-5.348307198886415,-4.769762801586435,-3.195614930547637,-13.541609456269985,-3.2446850682150874,-10.693038146252068,-9.634447887348992,-9.32499637429114,-8.863955165352484,-6.093321202285969
