,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Mn(mol/kgw),Fe(mol/kgw),B(mol/kgw),Cl(mol/kgw),Na(mol/kgw),S(6)(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mg(mol/kgw),Sr(mol/kgw),Ba(mol/kgw),Li(mol/kgw),Zn(mol/kgw),Ni(mol/kgw),Cu(mol/kgw),Cd(mol/kgw),Co(mol/kgw),Pb(mol/kgw),Anhydrite,d_Anhydrite,Antarcticite,d_Antarcticite,Aphthitalite,d_Aphthitalite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Calcite,d_Calcite,Carnallite,d_Carnallite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Hydrohalite,d_Hydrohalite,Hydromagnesite,d_Hydromagnesite,Ikaite,d_Ikaite,Kieserite,d_Kieserite,Landsfordite,d_Landsfordite,Magnesite,d_Magnesite,Meridianite,d_Meridianite,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Picromerite,d_Picromerite,Sylvite,d_Sylvite,Tachyhydrite,d_Tachyhydrite,Thenardite,d_Thenardite,Vaterite,d_Vaterite,si_Anhydrite,si_Antarcticite,si_Aphthitalite,si_Aragonite,si_Arcanite,si_Bischofite,si_Bloedite,si_Calcite,si_Carnallite,si_Dolomite,si_Epsomite,si_Gypsum,si_Halite,si_Hexahydrite,si_Hydrohalite,si_Hydromagnesite,si_Ikaite,si_Kieserite,si_Landsfordite,si_Magnesite,si_Meridianite,si_Mirabilite,si_Natron,si_Nesquehonite,si_Picromerite,si_Sylvite,si_Tachyhydrite,si_Thenardite,si_Vaterite
10,1,transp,8,0.635,0.0,0,7.0,4.0,8.344617703448403,25.0,1.1918799825795846e-09,1.0063319187707729e-07,17.378153556381264,-2.071267335804505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,4.0,8.262880575453806,25.0,1.1918799825795846e-09,1.0063319187707729e-07,17.378153556381264,-2.071267335804505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,4.0,8.18114344745921,25.0,1.1918799825795846e-09,1.0063319187707729e-07,17.378153556381264,-2.071267335804505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,4.0,8.099406319464613,25.0,1.1918799825795846e-09,1.0063319187707729e-07,17.378153556381264,-2.071267335804505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,4.0,8.017669191470016,25.0,1.1918799825795846e-09,1.0063319187707729e-07,17.378153556381264,-2.071267335804505e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,201.26281485327152,51,8.220232543480256,0.2679000000000001,8.916777599410583,24.5,4.248001905166156e-05,1.148062071834958,17.27075439181194,-0.006029311342663934,0.0,0.0,0.0,0.7423151312918991,0.7590741403978234,0.10462874604334668,0.02003152543336378,0.008183023850059092,0.07197289150745484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49180414566644326,0.009660416390991355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31784412200692813,-6.9699598621928835,-15.679577051594656,-1.1318609484162288,-4.94423442709028,-7.145790189244064,-4.286066297145602,-0.9877646690612742,-9.434638220984603,-1.1803889818523068,-2.0910004182422526,0.0,-2.2078500932536222,-2.33847562157298,-2.176400448285669,-3.102475354306428,-2.9395380394133177,-3.709812734745844,-3.7667126881959128,-0.7641104850847267,-2.6972142107201122,-1.5944039212477366,-6.902722832830369,-3.509963837294329,-6.307272991838209,-3.530852979251062,-25.114551186207272,-2.428639603131475,-1.5555119343057093
16,1,transp,2,0.127,201.26281485327152,51,8.220295701079989,0.2679000000000002,8.835040471415986,24.500000000000014,4.2876670768088515e-05,1.1580193935193905,17.110982789804236,-0.006029311342632848,0.0,0.0,0.0,0.7492464033981238,0.7661618975970345,0.10541507104461156,0.02002793476302141,0.008259431783247515,0.07264492912905382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1618043339171407,0.003253266241230568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31761713352942245,-6.963046999815831,-15.64818941311653,-1.1291915787946465,-4.936543824070749,-7.1343243458442185,-4.273424475180782,-0.985095299439692,-9.41564365640896,-1.1704972615863483,-2.087014908413223,0.0,-2.200008758877825,-2.3343766175051974,-2.168786102387377,-3.077158593349644,-2.9375496352242525,-3.705146259484298,-3.7600578087453016,-0.7568881344403522,-2.693682677846094,-1.5872230342157314,-6.893099564654287,-3.503081969366212,-6.295483384750895,-3.523324258075265,-25.084025671598013,-2.4203237737119427,-1.552842564684127
17,1,transp,3,0.21166666666666667,201.26281485327152,51,8.220336115221858,0.2679000000000003,8.75330334342139,24.500000000000306,4.327703796422225e-05,1.1680690127921403,16.952684612993146,-0.0060293113426097555,0.0,0.0,0.0,0.7562426014840179,0.7733160465888,0.106208518305786,0.02002406712658082,0.008336555437856295,0.07332326180014552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15729411863944237,0.0032272939502942244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3173878051346444,-6.9561294903449085,-15.616801755263733,-1.1265435628218228,-4.928854612816175,-7.122842559772616,-4.260769502888655,-0.9824472834668683,-9.396629181578195,-1.1606369530421219,-2.083023952803031,0.0,-2.192160663701338,-2.3302709976973865,-2.1611673356058754,-3.051908812169385,-2.9355896044371352,-3.700467318688403,-3.7534188371592556,-0.749675841868946,-2.6901503790263774,-1.5800496521028289,-6.883507494963491,-3.496213669387661,-6.283688553688513,-3.51579156931609,-25.053456604796065,-2.4120037496228606,-1.550194548711275
18,1,transp,4,0.29633333333333334,201.26281485327152,51,8.220353613621075,0.2679000000000004,8.671566215426791,24.50000000000493,4.3681120310652734e-05,1.1782109054470056,16.795859867480136,-0.006029311342575561,0.0,0.0,0.0,0.7633037197869544,0.7805365814803931,0.1070090831939782,0.020019918547882425,0.008414394750360245,0.07400788896200124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15283275672580413,0.0032012737016644532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31715612992122466,-6.949207877042958,-15.585416659828951,-1.1239172570760871,-4.92116744025185,-7.111345623949621,-4.248102277843553,-0.9798209777211326,-9.377596177606737,-1.1508090190340496,-2.079027818319891,0.0,-2.184306392963805,-2.32615902560753,-2.153544740082266,-3.026728373520349,-2.933658324331579,-3.695776158565091,-3.746796396931961,-0.7424742136066165,-2.686617594970066,-1.5728844504279071,-6.873947662756188,-3.4893595539454125,-6.27188940903433,-3.508255501167466,-25.02284609420365,-2.4036801718809646,-1.5475682429655677
19,1,transp,5,0.381,201.26281485327152,51,8.220348030674936,0.2679000000000005,8.589829087432195,24.50000000006043,4.4088915501956676e-05,1.1884449978134377,16.640508555012254,-0.006029311342550248,0.0,0.0,0.0,0.7704297180272428,0.7878234610827405,0.1078167571910457,0.020015485099219486,0.008492949276730048,0.07469880670920974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1484207106965719,0.0031752046561008274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31692210201520243,-6.9422827214593195,-15.55403677980631,-1.1213130184782223,-4.913482970431993,-7.099834362238219,-4.2354237290560715,-0.9772167391233246,-9.358546075289397,-1.141014435708236,-2.075026781955538,0.0,-2.1764465519852334,-2.322040975289844,-2.145918927009695,-3.0016196761642764,-2.9317561694523,-3.6910730384822195,-3.7401911219658857,-0.7352838688787493,-2.6830846144186005,-1.565728119394811,-6.864421121030425,-3.482520251076714,-6.260086888896801,-3.5007166605611175,-24.99219633147986,-2.3953537013168353,-1.5449640043675892
