,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Li(mol/kgw),Na(mol/kgw),Mg(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mn(mol/kgw),Fe(mol/kgw),Co(mol/kgw),Cu(mol/kgw),S(6)(mol/kgw),Cl(mol/kgw),F(mol/kgw),N(5)(mol/kgw),Ba(mol/kgw),B(mol/kgw),Sr(mol/kgw),Si(mol/kgw),C(4)(mol/kgw),Anhydrite,d_Anhydrite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Barite,d_Barite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Goergeyite,d_Goergeyite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Huntite,d_Huntite,Kainite,d_Kainite,Kieserite,d_Kieserite,Labile_S,d_Labile_S,Leonhardite,d_Leonhardite,Leonite,d_Leonite,Magnesite,d_Magnesite,MgCl2_2H2O,d_MgCl2_2H2O,MgCl2_4H2O,d_MgCl2_4H2O,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Pentahydrite,d_Pentahydrite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Schoenite,d_Schoenite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Thenardite,d_Thenardite,Teepleite,d_Teepleite,si_Anhydrite,si_Aragonite,si_Arcanite,si_Artinite,si_Barite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_Calcite,si_Carnallite,si_Celestite,si_Dolomite,si_Epsomite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Goergeyite,si_Gypsum,si_Halite,si_Hexahydrite,si_Huntite,si_Kainite,si_Kieserite,si_Labile_S,si_Leonhardite,si_Leonite,si_Magnesite,si_MgCl2_2H2O,si_MgCl2_4H2O,si_Mirabilite,si_Natron,si_Nesquehonite,si_Pentahydrite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Schoenite,si_Sylvite,si_Syngenite,si_Thenardite,si_Teepleite
10,1,transp,8,0.635,0.0,0,7.0,4.0,41.3807879546148,25.0,1.216292778574555e-09,1.0064539743378963e-07,13.171724160465171,-1.602067297774978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,4.0,41.01458629129963,25.0,1.216292778574555e-09,1.0064539743378963e-07,13.171724160465171,-1.602067297774978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,4.0,40.648384627984456,25.0,1.216292778574555e-09,1.0064539743378963e-07,13.171724160465171,-1.602067297774978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,4.0,40.282182964669275,25.0,1.216292778574555e-09,1.0064539743378963e-07,13.171724160465171,-1.602067297774978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,4.0,39.9159813013541,25.0,1.216292778574555e-09,1.0064539743378963e-07,13.171724160465171,-1.602067297774978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,200.0482755092117,530,10.059090990799666,4.0,43.944199597821026,25.0,0.0005389139118648752,0.06500580438166528,12.64389218186753,-0.0017518277567641397,6.022407864284356e-06,0.03186508214858841,0.002385198143562841,0.006518452623813442,0.0009087684896299447,1.7119925956256442e-06,0.00018338273464229126,0.0,0.0,0.004718969128769963,0.041267414732461455,0.0,0.0,2.28764178428507e-07,5.317031254000927e-05,7.394701680927663e-05,0.00045221457919789444,3.482816761077704e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010563803247017173,1.9933118926241875e-06,0.0,0.0,0.0,0.0,11.69223531556424,0.022060875889810205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1590067950179197,-0.5920136953054271,-7.206501157409699,-1.4367677647239594,0.0,-10.568740820689815,-9.465980653126445,0.0,-20.593336435944163,-0.40554806789344333,-15.017623759808211,-0.6876571008435999,-0.9485184113186165,-3.9789230961378443,-8.782866025317777,-12.819986805097333,-6.0480687115288845,-6.76937047484688,-0.8109930334242152,-4.6505643147418265,-4.258346042629931,-5.3674328599831895,-10.249239411950729,-5.555698949312162,-11.71559781349647,-4.9379395876348955,-10.931917102535937,-1.3896424292726568,-20.530345387305484,-12.9530574202814,-4.754323704666024,-8.570530299540463,-4.058525227646475,-4.540567187092837,-8.967983226943959,-11.986182870815043,-5.277831293794293,-10.584172301451815,-5.519273961732637,-8.066865597956472,-5.687777519584356,-10.745070750232522
16,1,transp,2,0.127,200.0482755092117,530,10.049630231731163,4.0,43.57799793450585,25.0,0.0005601864193498753,0.06930174567706557,11.856591517309104,-0.0017518277567643175,6.422307422843914e-06,0.033980985383946415,0.0025363237142075274,0.006951290516147763,0.0009691124792808429,1.825672223222455e-06,0.000195559703768844,0.0,0.0,0.005032299116731285,0.04400765108082888,0.0,0.0,2.2524313775916553e-07,5.670092438038695e-05,7.885724209544477e-05,0.0004822425040197763,3.714082546571681e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011598764660401565,2.1939540005210206e-07,0.0,0.0,0.0,0.0,0.045249819667774874,8.559221861331734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1236610461665553,-0.5572161877974793,-7.13906749314469,-1.402624582183555,0.0,-10.498882674158551,-9.363396485463243,0.0,-20.39008520245176,-0.3707505603854955,-14.896404798071885,-0.6522094145948287,-0.8794564777725888,-3.944393330250925,-8.680885673370764,-12.684869729560514,-5.944789804398912,-6.525248480824274,-0.7757281135713008,-4.5989537525299635,-4.2237758622437855,-5.229842074360995,-10.163187172861845,-5.520926696429892,-11.54446657708634,-4.903288578250301,-10.82983242888633,-1.355378003234577,-20.46032558277732,-12.883118444751688,-4.686794691379669,-8.503549527597524,-4.024382045106071,-4.505956592207466,-8.865881631499269,-11.813325870464261,-5.277298212324428,-10.482168456800661,-5.4679131465275725,-7.964126599339323,-5.619844361305749,-10.645593346517703
17,1,transp,3,0.21166666666666667,200.0482755092117,530,10.039589242060696,4.0,43.21179627119068,25.0,0.0005843746261466735,0.07416492747483068,11.075888326392064,-0.001751827756763817,6.874994895876402e-06,0.036376194051456874,0.002707452136337346,0.00744126427960804,0.001037422052530083,1.954357895038245e-06,0.00020934406853020861,0.0,0.0,0.005386990076279255,0.04710960666318156,0.0,0.0,2.2175161549830368e-07,6.069758733754552e-05,8.441563151908443e-05,0.00051623420297786,3.975876093959524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011191175152693673,2.1208681555503377e-07,0.0,0.0,0.0,0.0,0.044472591528920524,8.428147776486788e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0864553526387226,-0.5205910862619003,-7.067895698827039,-1.3666257067449186,0.0,-10.424928335265625,-9.255130006305334,-3.552713678800501e-15,-20.175467714951218,-0.3341254588499165,-14.768108604133243,-0.6149087798537511,-0.8066954564866293,-3.9079965885690235,-8.573336877849414,-12.542245691501908,-5.835851417706817,-6.268093900304706,-0.7386137829179642,-4.544331448060942,-4.187333439124638,-5.084809213574282,-10.072265850385238,-5.484255866124504,-11.363886860104476,-4.866754792256657,-10.722126848575037,-1.3192420834841965,-20.386188518135402,-12.809072742984263,-4.615518812587881,-8.43285424079799,-3.988383169667433,-4.469468487651069,-8.758195791666173,-11.631117540222803,-5.2768090305392334,-10.37455423936386,-5.413571291481858,-7.855794792931089,-5.548111668141485,-10.54045542416283
18,1,transp,4,0.29633333333333334,200.0482755092117,530,10.028888674688883,4.0,42.8455946078755,25.0,0.0006120909884979209,0.07971495911821737,10.301782609937296,-0.0017518277567635915,7.391601880415329e-06,0.03910960639612605,0.00290280029621213,0.00800042238210371,0.0011153769436054502,2.101213995174575e-06,0.00022507478682344987,0.0,0.0,0.00579176395952019,0.050649558650008294,0.0,0.0,2.1829570763366448e-07,6.525857946017928e-05,9.075886602434662e-05,0.0005550255328559696,4.274634913552655e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010788978407486146,2.0485287062868042e-07,0.0,0.0,0.0,0.0,0.04370927798739293,8.299218026100452e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0471451199032957,-0.48190048344807224,-6.992496126432934,-1.3285339319751968,0.0,-10.346327178114091,-9.140436548745003,3.552713678800501e-15,-19.94798503048307,-0.29543485603608843,-14.631784706663193,-0.5755132759045942,-0.7297569231203731,-3.8694933915879863,-8.45949205979845,-12.391129280512455,-5.720507080174807,-5.996195216161041,-0.6994076540376772,-4.486291441541188,-4.14877819021603,-4.931374819103162,-9.975831705375406,-5.445440357578048,-11.17261252163102,-4.828095439492909,-10.608067923417185,-1.2809941529317683,-20.30737915327359,-12.730367481977591,-4.540005227066997,-8.357960285198704,-3.9502913948977145,-4.430861186814892,-8.644194817832505,-11.438334045738959,-5.276366358277826,-10.260599418061148,-5.3558485511633425,-7.741137039729125,-5.472077563344902,-10.428908025598378
19,1,transp,5,0.381,200.0482755092117,530,10.017431149408313,4.0,42.479392944560324,25.0,0.0006441323595103156,0.08610760679403373,9.53427436651317,-0.0017518277567632981,7.986625178177093e-06,0.042257926252698134,0.003127859513655076,0.008644455676415676,0.001205164688937082,2.2703615359836443e-06,0.00024319328726021713,0.0,0.0,0.006257979461223201,0.05472684364258314,0.0,0.0,2.1488359841591605e-07,7.051188933615184e-05,9.806494671383993e-05,0.0005997050391720462,4.61874264610369e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010392030294005505,1.976912494109132e-07,0.0,0.0,0.0,0.0,0.04296169187736327,8.172789725235247e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0054331983620894,-0.4408558096746269,-6.9122747718297415,-1.2880617781595074,0.0,-10.262407434204917,-9.018411734702946,-3.552713678800501e-15,-19.705816465185904,-0.2543901822626431,-14.486274326445002,-0.5337293015894904,-0.6480605198421152,-3.82859342425669,-8.338468655586322,-12.230324613096847,-5.597849887611957,-5.707474112414857,-0.6578154496225501,-4.4243388470229466,-4.107818364321695,-4.768374956815279,-9.873101667482935,-5.404181238868513,-10.969129775172608,-4.787015896472495,-10.486767025793576,-1.2403424234269558,-20.223219975112254,-12.646328020942336,-4.4596585416757515,-8.278280847575221,-3.9098192410820207,-4.389841502357516,-8.522991837931256,-11.23348958790686,-5.275973414009201,-10.139418237563621,-5.2942579148543265,-7.619263622147766,-5.391132292323259,-10.310040840694512
20,1,transp,6,0.4656666666666667,200.0482755092117,530,10.005095310272416,4.0,42.11319128124515,25.0,0.0006815552074685175,0.09354957271634,8.773363594465422,-0.001751827756762793,8.679302401108602e-06,0.04592294149387219,0.0033899164172688195,0.009394186309581685,0.0013096882030978643,2.467269202076798e-06,0.0002642853564505038,0.0,0.0,0.0068007098485856725,0.05947328375069446,0.0,0.0,2.1152639598876976e-07,7.662736096520487e-05,0.00010657008542277528,0.0006517172485651699,5.019324588809647e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010000202828470971,1.905999261977596e-07,0.0,0.0,0.0,0.0,0.04223196859169477,8.049284192382378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9609535924209371,-0.39710222013664875,-6.826501197396015,-1.2448560060737357,0.0,-10.172337661896853,-8.88794198936681,0.0,-19.44671990178059,-0.21063659272466495,-14.33014442037706,-0.48919563309188074,-0.56089244895146,-3.784939914790294,-8.209181404626872,-12.058360488144842,-5.466762755067975,-5.399372078031007,-0.6134749831926705,-4.357861737178517,-4.064095285099661,-4.59437792321927,-9.763109745234113,-5.360110310868298,-10.751574255537069,-4.743153677739189,-10.357131232626543,-1.1969279420742787,-20.132871923781646,-12.556119109123,-4.373746712629287,-8.19309503493193,-3.8666134689962544,-4.3460488533798465,-8.393495877704895,-11.014755443346246,-5.2756343058239,-10.009921583907861,-5.2281977810944475,-7.489080011528525,-5.304524765720429,-10.182731981863881
21,1,transp,7,0.5503333333333333,200.0482755092117,530,9.991727212818176,4.0,41.74698961792998,25.0,0.0007257909898452711,0.10232116906277798,8.019050291871748,-0.0017518277567625396,9.495722428430975e-06,0.05024269064149519,0.003698852059286771,0.01027785201093583,0.0014328842422657558,2.6993532908987177e-06,0.00028914540256511594,0.0,0.0,0.007440396569983109,0.06506764810173857,0.0,0.0,2.0823937767386752e-07,8.383532644925882e-05,0.00011659461827480481,0.0007130211402019095,5.491468193048215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.613402558052671e-05,1.8357751932235756e-07,0.0,0.0,0.0,0.0,0.04152260300055441,7.929194611770718e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9132482923213905,-0.35019642655022665,-6.734263048001408,-1.1984756180131537,0.0,-10.075071531106888,-8.747634177942919,0.0,-19.167890070754623,-0.16373079913824284,-14.161593303287399,-0.44146078169629366,-0.4673606803159345,-3.738087469534623,-8.070274650021414,-11.873398374463086,-5.325847675788733,-5.068689290468171,-0.5659334077521407,-4.286090935986275,-4.017160977514482,-4.407594204485541,-9.644644864360714,-5.312766691635578,-10.517613121737146,-4.696055645494994,-10.217795050987743,-1.1503019670251735,-20.03527834367365,-12.45868925367402,-4.2813555567446695,-8.101503385560436,-3.8202330809356724,-4.29903268346516,-8.254343536110914,-10.779844936849337,-5.275354487286577,-9.870749126928075,-5.156912794794752,-7.34921842436388,-5.211314986540732,-10.045576478063918
22,1,transp,8,0.635,200.0482755092117,530,9.977127460592573,4.0,41.3807879546148,25.0,0.000778829166578496,0.11281228764124163,7.2713344564868905,-0.0017518277567620795,1.0472173459620036e-05,0.05540917770515572,0.0040684096317525455,0.011334729912551696,0.001580228618270869,2.9769294652559017e-06,0.0003188784037797409,0.0,0.0,0.008205472558562708,0.07175859474269744,0.0,0.0,2.0504389135927656e-07,9.245616510355153e-05,0.00012858411524079168,0.0007863415466119773,6.056159275823454e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.231603909180494e-05,1.766239354445494e-07,0.0,0.0,0.0,0.0,0.040836450948292406,7.813087004780034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8617333997223833,-0.29957434979698405,-6.634399793234477,-1.148359737740579,0.0,-9.969266415406993,-8.595712764655183,0.0,-18.865751503488667,-0.11310872238500025,-13.978311734611495,-0.38994993784358734,-0.3663294916865816,-3.6874697488876578,-7.9200236474159205,-11.673098261794067,-5.173322322152487,-4.711349316574044,-0.5146140028888215,-4.208040879875113,-3.9664455129996727,-4.205744792103964,-9.516159715266364,-5.261562507781549,-10.26427279479935,-4.645144693244497,-10.067020843970315,-1.099892855149065,-19.929082252502376,-12.352688650238436,-4.181322534385872,-8.002363179047403,-3.7701172006630976,-4.248219475082507,-8.103799301901885,-10.525845456898207,-5.275141522409442,-9.720170407646336,-5.079436341818743,-7.197938020865784,-5.110304525503493,-9.896781625243323
23,1,transp,9,0.7196666666666667,200.0482755092117,530,9.961031301995972,4.0,41.01458629129963,25.0,0.0008435191821457643,0.1255817465288407,6.530216085678304,-0.001751827756762385,1.1660667076276894e-05,0.061697600472474134,0.004518286124060067,0.012621115608851107,0.0017595697677385684,3.3147830808722644e-06,0.0003550681163397263,0.0,0.0,0.009136690506297254,0.07990252323288276,0.0,0.0,2.01970340159648e-07,0.00010294907399871528,0.00014317720814136458,0.0008755839481310158,6.74347664051593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.854910759509188e-05,1.6974156235854824e-07,0.0,0.0,0.0,0.0,0.040176629436965934,7.701581787138145e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8056479572771211,-0.2445023856724582,-6.525403107765115,-1.0937791807192045,0.0,-9.85315929041371,-8.429864566271787,0.0,-18.5356461885113,-0.058036758260474386,-13.777271569970818,-0.33391512283792757,-0.25632066636642037,-3.6323507857778914,-7.756186070803199,-11.454416768040339,-5.006863948607856,-4.322044186936459,-0.4587660965597333,-4.122419717412715,-3.9112077818318194,-3.9858622443925285,-9.375632640276855,-5.205730936323262,-9.987679026271525,-4.589669425960469,-9.902548891216924,-1.0449559939534279,-19.81250005527675,-12.23634398912898,-4.072137283867373,-7.89419140684964,-3.7155366436417214,-4.192862975856567,-7.939605421114903,-10.24896508313812,-5.275006419480555,-9.555935991009118,-4.994503302171347,-7.0329746610092485,-4.999931594404126,-9.73400880002114
