,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Ca(mol/kgw),Mg(mol/kgw),Na(mol/kgw),Sr(mol/kgw),Cl(mol/kgw),S(6)(mol/kgw),Fe(mol/kgw),K(mol/kgw),Anhydrite,d_Anhydrite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Dolomite,d_Dolomite,Epsomite,d_Epsomite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Goergeyite,d_Goergeyite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Huntite,d_Huntite,Kainite,d_Kainite,Kieserite,d_Kieserite,Labile_S,d_Labile_S,Leonhardite,d_Leonhardite,Leonite,d_Leonite,Magnesite,d_Magnesite,MgCl2_2H2O,d_MgCl2_2H2O,MgCl2_4H2O,d_MgCl2_4H2O,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Pentahydrite,d_Pentahydrite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Schoenite,d_Schoenite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Thenardite,d_Thenardite,si_Anhydrite,si_Aragonite,si_Arcanite,si_Artinite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_Calcite,si_Carnallite,si_Celestite,si_Dolomite,si_Epsomite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Goergeyite,si_Gypsum,si_Halite,si_Hexahydrite,si_Huntite,si_Kainite,si_Kieserite,si_Labile_S,si_Leonhardite,si_Leonite,si_Magnesite,si_MgCl2_2H2O,si_MgCl2_4H2O,si_Mirabilite,si_Natron,si_Nesquehonite,si_Pentahydrite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Schoenite,si_Sylvite,si_Syngenite,si_Thenardite
10,1,transp,8,0.635,0.0,0,7.0,4.0,20.00039794504403,25.0,1.2162927785745562e-09,1.0064539743378962e-07,17.378153556381264,-2.1136922675586273e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,4.0,19.011526210320653,25.0,1.2162927785745562e-09,1.0064539743378962e-07,17.378153556381264,-2.1136922675586273e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,4.0,18.094223778136097,25.0,1.2162927785745562e-09,1.0064539743378962e-07,17.378153556381264,-2.1136922675586273e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,4.0,17.241746930254067,25.0,1.2162927785745562e-09,1.0064539743378962e-07,17.378153556381264,-2.1136922675586273e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,4.0,16.448127963582692,25.0,1.2162927785745562e-09,1.0064539743378962e-07,17.378153556381264,-2.1136922675586273e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,276.2430792103728,70,6.839565386141873,4.0,29.72637958670998,25.0,0.0021708900621199654,0.8616893049282425,17.02114694765718,-0.41067723239689324,0.012272852660295114,0.07176127790965073,0.5508588667019046,5.5384746194019664e-05,0.6948768132031852,0.03087485157751234,4.1922908796809765e-06,0.015623653326339632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05847162327342139,0.0008357274396263298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9455102720113775,-0.7295200007470033,-4.768860692092181,-5.560258885038133,-7.1245053904557185,-5.547876898652104,-5.181947183540595,-13.390836022459105,-0.5430543733350195,-9.32339550086869,-0.8970752273940024,0.0,-2.606222409175002,-6.799488501119367,-7.904608900132193,-3.3167377745446185,-3.2734369456745753,-0.6158756127735217,-2.3604745117062986,-2.8764558044891637,-2.2468650151441807,-6.589787691570765,-4.127860955281775,-6.484811564890326,-3.5376702471382813,-7.094007296721801,-0.3036177125124624,-17.04935175235969,-9.490442887691454,-2.3283848024675406,-6.495594225790097,-3.0000691644200543,-3.149487397774145,-6.957037049211776,-7.702900916631979,-11.683309499536662,-6.76464159799353,-3.2692811330272122,-5.424918160810337,-3.1699431056066314
16,1,transp,2,0.127,276.2430792103728,70,6.8194302995777205,4.0,27.949067775441677,25.0,0.0022177593225034334,0.8885006697837577,16.50694618487118,-0.41067723239688503,0.012649970201481642,0.07399149373428546,0.5680184337274007,5.711001254072738e-05,0.716522621179397,0.031836620765723016,4.322883125152055e-06,0.016110339014166673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00584791367544885,8.51699975935264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9299566957663972,-0.729951764519873,-4.742079089395764,-5.587275702784238,-7.088009932408275,-5.503713016107447,-5.208447562002354,-13.319788213986271,-0.5434861371078892,-9.262521861287457,-0.8821135906598343,0.0,-2.5920177791844567,-6.78847489384189,-7.849930971339121,-3.272173148802743,-3.1692035294389953,-0.6009541719000193,-2.3349816067722715,-2.861935106812879,-2.2460014875984413,-6.549940609303475,-4.111759919176794,-6.4118680250230335,-3.5225174140905184,-7.052072860977623,-0.3031859487395945,-17.01159202356929,-9.453315294272532,-2.3025344298280377,-6.485729193168444,-3.000585603704403,-3.1346506324121215,-6.945075238877079,-7.6292271930263595,-11.710673405544158,-6.723339297620828,-3.244902951493424,-5.382899049554679,-3.140932056109737
17,1,transp,3,0.21166666666666667,276.2430792103728,70,6.799847328840004,4.0,26.3265248819788,25.0,0.0022637105883326963,0.9153103948239533,16.022906537552256,-0.4106772323968887,0.013026854660621978,0.0762214583039061,0.5851778324724212,5.883526196808967e-05,0.7381682168794572,0.03279838052205377,4.45347408993085e-06,0.016597019929163567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056725773212550346,8.38371769593749e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9148083221592795,-0.7303841775777986,-4.716155342349546,-5.6134380552825895,-7.052456386550221,-5.46082122069566,-5.2340914414877755,-13.250929669301446,-0.5439185501658148,-9.203285382767898,-0.8675553187214593,0.0,-2.578223313626814,-6.7779264598996605,-7.796972128878147,-3.2288783314123357,-3.0678548763808067,-0.5864397223401383,-2.3101873257422305,-2.847823679231618,-2.24513666148259,-6.511195362989854,-4.096063681477442,-6.341060687896573,-3.507772062462021,-7.0114037623029075,-0.3027535356816671,-16.974770629616764,-9.417127824367242,-2.27755760628093,-6.476333156286381,-3.001104076717331,-3.120222242807242,-6.933575918863996,-7.557627423090171,-11.737182111145433,-6.683304122993349,-3.2212200188319184,-5.342143890924961,-3.112785612326447
18,1,transp,4,0.29633333333333334,276.2430792103728,70,6.780782370976451,4.0,24.841288024135565,25.0,0.0023087630143522903,0.9421185366851226,15.566449444466436,-0.41067723239688025,0.013403511207811478,0.07845117872289446,0.6023370808483297,6.056049627696054e-05,0.7598136228975211,0.03376013185041088,4.58406391033112e-06,0.017083696579338704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005502584396883636,8.254454582343456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9000393007296363,-0.7308173112864367,-4.691037311066156,-5.63879897393441,-7.017789018351124,-5.419122965334632,-5.258931887543282,-13.184128499677582,-0.5443516838744529,-9.145589352946066,-0.8533744006294768,0.0,-2.564813106158115,-6.7678166510007784,-7.745627861159371,-3.1867748683953128,-2.96920960671752,-0.5723064384471286,-2.2860504589674995,-2.8340956029946027,-2.2442703940653175,-6.473485018825153,-4.080746261398844,-6.272258520828802,-3.493408248688372,-6.971921917245868,-0.30232040197303256,-16.9388317863444,-9.381824718631513,-2.2534018523767143,-6.467379557520443,-3.001624549313645,-3.1061762978019107,-6.922512503660164,-7.487971797637215,-11.762888824618212,-6.644458015472943,-3.1981913572091827,-5.302574706980245,-3.0854511707390664
19,1,transp,5,0.381,276.2430792103728,70,6.762204283998398,4.0,23.47828971473291,25.0,0.0023529350767568127,0.9689251484404076,15.135282171585867,-0.4106772323968837,0.013779944808711564,0.08068066171473179,0.6194961951324214,6.228571710390038e-05,0.7814588597664621,0.034721875663113445,4.714652710230612e-06,0.01757036942635448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005337687075902323,8.129016412905012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8856260318412676,-0.7312512320826023,-4.666677348231479,-5.663406843539217,-6.9839568192286885,-5.378546483316157,-5.283017315067038,-13.11926412323993,-0.5447856046706185,-9.089345265208209,-0.8395470861194783,0.0,-2.5517635090575883,-6.758121177569443,-7.695802655886994,-3.145791077466214,-2.8731020870667408,-0.5585307448102377,-2.2625332907490496,-2.820727218268337,-2.243402552472986,-6.436748382606247,-4.065783938543883,-6.205341783110453,-3.4794022887106286,-6.933555994433449,-0.3018864811768669,-16.90372443671901,-9.3473549442576,-2.2300192065933757,-6.458844101421641,-3.002146991394696,-3.092489125449905,-6.911860667351613,-7.420141761796579,-11.7878420937343,-6.606729667912002,-3.1757794685937597,-5.264120262882939,-3.0588806486983366
20,1,transp,6,0.4656666666666667,276.2430792103728,70,6.7440845586919735,4.0,22.22447409637516,25.0,0.002396244602577142,0.9957302793908551,14.727359279699876,-0.41067723239688536,0.01415616022844073,0.0829099136083634,0.636655189805629,6.401092590485895e-05,0.8031039457531444,0.03568361277179707,4.845240599835942e-06,0.018057038880924203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005177655195801922,8.007224520672693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8715469164481702,-0.7316860020434444,-4.643031801680593,-5.6873059203559375,-6.950912989169813,-5.339026037271509,-5.306392006902318,-13.056226016635145,-0.5452203746314606,-9.03447191955956,-0.8260516343693896,0.0,-2.5390528819414664,-6.748817760468459,-7.6474090040675415,-3.105861298086875,-2.7793806818644526,-0.5450910660453294,-2.2396012164416,-2.8076968728381204,-2.2425330125512986,-6.4009293666439735,-4.051155001543193,-6.140200776373061,-3.465732506652222,-6.896240665824155,-0.3014517112160231,-16.869401733403755,-9.313671677570534,-2.2073657257480805,-6.450704505930285,-3.002671376376137,-3.079139061705593,-6.901598095308346,-7.354028765772902,-11.812086325491265,-6.570053775930897,-3.1539499530039867,-5.2267153192530476,-3.0330299847120954
21,1,transp,7,0.5503333333333333,276.2430792103728,70,6.726397034058369,4.0,21.068483040745605,25.0,0.00243870879954431,1.0225339754816376,14.340850153048128,-0.4106772323968847,0.014532162044116888,0.08513894037648673,0.6538140777909256,6.573612397914464e-05,0.8247488971591564,0.03664534390077585,4.9758276774968934e-06,0.018543705309573805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005022274101549677,7.888913391838545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8577821393280427,-0.7321216793696177,-4.620060583292821,-5.710536781029722,-6.918614487643675,-5.3005012683065615,-5.3290965631945895,-12.994912632673273,-0.5456560519576339,-8.980894642255016,-0.8128680963910329,0.0,-2.5266613741535977,-6.739885915617688,-7.6003665367511895,-3.066925241497355,-2.6879062384452794,-0.5319676100636608,-2.217222410122384,-2.7949847044810228,-2.241661657898952,-6.3659764408007815,-4.036839530339948,-6.07673476145261,-3.4523790171566664,-6.859915957940827,-0.301016033889848,-16.8358205896007,-9.280731854905937,-2.185401051970984,-6.442940286599489,-3.0031976807576513,-3.0661062327792665,-6.891704268749885,-7.2895331825108585,-11.835662236435883,-6.534370389186029,-3.132671177225581,-5.190299984314379,-3.007858705242704
22,1,transp,8,0.635,276.2430792103728,70,6.709117649990974,4.0,20.00039794504403,25.0,0.0024803442850542213,1.049336279659422,13.974111514229296,-0.4106772323968809,0.014907954656389142,0.0873677476688429,0.6709728706548209,6.746131248968369e-05,0.8463937285749852,0.037607069698336125,5.106414031239978e-06,0.019030369040356678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004871342898612288,7.773928924845273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.844313480844292,-0.7325583187908435,-4.59772679438329,-5.733136712623757,-6.887021642937696,-5.262916630523408,-5.351168291783068,-12.935230459500271,-0.5460926913788597,-8.928544606977601,-0.7999781260722623,0.0,-2.5145707358232183,-6.731306766629199,-7.554601274873897,-3.0289274259876127,-2.598550771259255,-0.5191421798644313,-2.195367535492718,-2.7825724520083823,-2.2407883790565037,-6.331842155329925,-4.022819207156007,-6.014851017201395,-3.4393235363995056,-6.824526688274134,-0.3005793944686239,-16.802941288325677,-9.248495781915437,-2.1640880363675934,-6.435532568901075,-3.0037258837632077,-3.053372366164367,-6.882160277334615,-7.226563367592146,-11.858607243866814,-6.499624347803857,-3.1119139866541454,-5.154819151063357,-2.9833295482167115
23,1,transp,9,0.7196666666666667,276.2430792103728,70,6.692224231500365,4.0,19.011526210320653,25.0,0.0025211671141306524,1.0761372321808518,13.62566405424608,-0.41067723239688125,0.015283542300071878,0.08959634084132631,0.6881315787784416,6.918649248022076e-05,0.8680384530958261,0.03856879074632524,5.236999740070345e-06,0.019517030367706027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004724673022694704,7.662127033997764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.831124152847579,-0.7329959719090748,-4.575996398940694,-5.755140052758165,-6.856097811014008,-5.226220897833434,-5.372641548642887,-12.877093199673544,-0.546530344497091,-8.877358242094541,-0.7873648154578294,0.0,-2.5027641531732847,-6.723062881203184,-7.51004497488639,-2.991816684343675,-2.5111963146306984,-0.5065980094629303,-2.174009493431032,-2.7704432905608436,-2.2399130728200376,-6.298482724530196,-4.009077151720437,-5.954464019505447,-3.426549217356754,-6.790021973788789,-0.3001417413503926,-16.770727141211566,-9.216926792396539,-2.143392410696432,-6.428463924344858,-3.0042559670377944,-3.040920625919221,-6.8729486555157795,-7.165034839518157,-11.880955806963097,-6.465764790913723,-3.091651453694774,-5.120222006421653,-2.959408134569488
24,1,transp,10,0.8043333333333333,276.2430792103728,70,6.675696299787262,4.0,18.094223778136097,25.0,0.0025611928063173244,1.1029368708801663,13.29417247627226,-0.4106772323968756,0.01565892905397422,0.0918247249815691,0.7052902115034206,7.091166488998736e-05,0.8896830825056122,0.03953050756832835,5.367584875082169e-06,0.02000368955657252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004582087051761257,7.553372514689828e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8181986550959479,-0.7334346874911724,-4.554837937567177,-5.776578487293714,-6.825809076529092,-5.190366732251121,-5.393548035826486,-12.820421051271614,-0.5469690600791886,-8.827276711204274,-0.7750125506300503,0.0,-2.4912261044369073,-6.715138127763868,-7.466634555870173,-2.955545732680159,-2.42573391881038,-0.49431962033399834,-2.153123200756495,-2.7585816875131157,-2.239035641655846,-6.265857662143068,-3.995597777115962,-5.895494722552741,-3.414040505686328,-6.756354800744844,-0.2997030257682951,-16.73914418948125,-9.185990949288923,-2.1232824998980404,-6.421718226880194,-3.0047879143897447,-3.0287354685601446,-6.86405323914242,-7.104869562348256,-11.902739725310889,-6.432744726492479,-3.071858657289421,-5.086461601607857,-2.936062680657602
25,1,transp,11,0.889,276.2430792103728,70,6.659514906259933,4.0,17.241746930254067,25.0,0.002600436371459263,1.1297352314024922,12.978428385130853,-0.4106772323968778,0.016034118850005365,0.09405290493153694,0.7224487772568222,7.263683056626176e-05,0.9113276274346009,0.04049222063667031,5.498169500409291e-06,0.020490346845967525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004443417709390625,7.447538115547356e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.805522649190384,-0.7338745117204049,-4.534222276189584,-5.7974813117384505,-6.796123989904835,-5.155310304697471,-5.413917063090871,-12.765140076199216,-0.547408884308421,-8.778245456351522,-0.7629068851719172,0.0,-2.4799422333619052,-6.707517549408134,-7.424311596269249,-2.9200707917055304,-2.3420627683748236,-0.4822926953681552,-2.132685395682265,-2.746973275968253,-2.238155993197381,-6.233929460960128,-3.9823666632217947,-5.837869927448771,-3.4017830132017424,-6.723481646882667,-0.2992632015390644,-16.708160940977553,-9.155656781724945,-2.1037289695275843,-6.415280526644535,-3.0053217115700956,-3.01680251654542,-6.855459039377104,-7.045995315735226,-11.923988401033737,-6.400520653570022,-3.0525124890609274,-5.05349447479456,-2.9132637455885373
