,sim,state,soln,dist_x,time,step,pH,pe,reaction,temp(C),Alk(eq/kgw),mu,mass_H2O,charge(eq),Li(mol/kgw),Na(mol/kgw),Mg(mol/kgw),Ca(mol/kgw),K(mol/kgw),Mn(mol/kgw),Fe(mol/kgw),Co(mol/kgw),Cu(mol/kgw),S(6)(mol/kgw),Cl(mol/kgw),F(mol/kgw),N(5)(mol/kgw),Ba(mol/kgw),B(mol/kgw),Sr(mol/kgw),Si(mol/kgw),C(4)(mol/kgw),Anhydrite,d_Anhydrite,Antarcticite,d_Antarcticite,Aragonite,d_Aragonite,Arcanite,d_Arcanite,Artinite,d_Artinite,Barite,d_Barite,Bassanite,d_Bassanite,Bieberite,d_Bieberite,Bischofite,d_Bischofite,Bloedite,d_Bloedite,Brucite,d_Brucite,Burkeite,d_Burkeite,C3FH6,d_C3FH6,C4FH13,d_C4FH13,Calcite,d_Calcite,Carnallite,d_Carnallite,Celestite,d_Celestite,Dolomite,d_Dolomite,Epsonite,d_Epsonite,Ferryhydrite,d_Ferryhydrite,Fluorite,d_Fluorite,Gaylussite,d_Gaylussite,Glaserite,d_Glaserite,Glauberite,d_Glauberite,Gypsum,d_Gypsum,Halite,d_Halite,Hexahydrite,d_Hexahydrite,Hydrophilite,d_Hydrophilite,Kainite,d_Kainite,Lansfordite,d_Lansfordite,Lawrencite,d_Lawrencite,Leonhardtite,d_Leonhardtite,Leonite,d_Leonite,Melanterite,d_Melanterite,Mirabilite,d_Mirabilite,Natron,d_Natron,Nesquehonite,d_Nesquehonite,Pentahydrite,d_Pentahydrite,Picromerite,d_Picromerite,Pirssonite,d_Pirssonite,Polyhalite,d_Polyhalite,Portlandite,d_Portlandite,Pyrochroite,d_Pyrochroite,Rhodochrosite,d_Rhodochrosite,Sacchite,d_Sacchite,Siderite,d_Siderite,Sphaerocobaltite,d_Sphaerocobaltite,Strontianite,d_Strontianite,Sylvite,d_Sylvite,Syngenite,d_Syngenite,Tachyhydrite,d_Tachyhydrite,Thermonatrite,d_Thermonatrite,Thernardite,d_Thernardite,Vaterite,d_Vaterite,Witherite,d_Witherite,si_Anhydrite,si_Antarcticite,si_Aragonite,si_Arcanite,si_Artinite,si_Barite,si_Bassanite,si_Bieberite,si_Bischofite,si_Bloedite,si_Brucite,si_Burkeite,si_C3FH6,si_C4FH13,si_Calcite,si_Carnallite,si_Celestite,si_Dolomite,si_Epsonite,si_Ferryhydrite,si_Fluorite,si_Gaylussite,si_Glaserite,si_Glauberite,si_Gypsum,si_Halite,si_Hexahydrite,si_Hydrophilite,si_Kainite,si_Lansfordite,si_Lawrencite,si_Leonhardtite,si_Leonite,si_Melanterite,si_Mirabilite,si_Natron,si_Nesquehonite,si_Pentahydrite,si_Picromerite,si_Pirssonite,si_Polyhalite,si_Portlandite,si_Pyrochroite,si_Rhodochrosite,si_Sacchite,si_Siderite,si_Sphaerocobaltite,si_Strontianite,si_Sylvite,si_Syngenite,si_Tachyhydrite,si_Thermonatrite,si_Thernardite,si_Vaterite,si_Witherite
10,1,transp,8,0.635,0.0,0,7.0,3.0,41.3807879546148,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
11,1,transp,9,0.7196666666666667,0.0,0,7.0,3.0,41.01458629129963,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
12,1,transp,10,0.8043333333333333,0.0,0,7.0,3.0,40.648384627984456,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
13,1,transp,11,0.889,0.0,0,7.0,3.0,40.282182964669275,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
14,1,transp,12,0.9736666666666667,0.0,0,7.0,3.0,39.9159813013541,25.0,-3.822615109599474e-12,1.0003522152278593e-07,13.171724160465171,5.0350431795270604e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999,-999.999
15,1,transp,1,0.042333333333333334,203.82277127353643,45,6.721526649482719,0.32590154328349313,43.944199597821026,25.0,0.0034768087487140414,0.05946955552859187,12.643918570200285,0.11941198888327324,6.019779647521615e-06,0.031851176025831915,0.004125895794292758,0.006515933076353054,0.0009083718973313551,1.7112454712632355e-06,1.4520172905982664e-06,2.3042307940807333e-06,4.931461917364938e-07,0.0,0.04124975442408252,3.848785078403084e-05,0.0,3.803266157916193e-07,5.3142192658852915e-05,7.391474586492922e-05,0.0004520232484249399,0.004590073972465885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034687373465716,0.002299305256482212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-9.44588206704482,-0.4305383594610728,-999.999,-8.088822001593726,-999.999,-999.999,-999.999,-10.178647003762793,-999.999,-6.423492052691014,-999.999,-37.342146637203065,-49.2266922959201,-0.26061768194975343,-14.656198130877257,-999.999,-0.5739324622810713,-999.999,-1.7763568394002505e-15,-1.088903781354805,-8.676369246066866,-999.999,-999.999,-999.999,-4.651989342706499,-999.999,-17.271992883683687,-999.999,-3.916576999625642,-18.128066909205614,-999.999,-999.999,-999.999,-999.999,-8.539007573450009,-3.855290547594646,-999.999,-999.999,-9.194423612964194,-999.999,-11.92074771538609,-8.348737620288457,-1.5485367826092862,-18.210001590246286,-1.6766504581005606,-1.0571234340107516,-1.435542815283835,-5.477557442727411,-999.999,-34.31928978237143,-9.843206362553866,-999.999,-0.8405973398400777,-4.415205866327483
16,1,transp,2,0.127,203.82277127353643,45,6.718056136865783,0.31729322535877064,43.57799793450585,25.0,0.003707658797020364,0.06338398721068716,11.85667069920109,0.11941198888327222,6.419475213977306e-06,0.03396599992128228,0.004399843073628107,0.0069485717632213175,0.000968685105009273,1.824867109932825e-06,1.548503343835299e-06,2.4572249045651383e-06,5.258896404992255e-07,0.0,0.04398861613100218,4.10433302569577e-05,0.0,4.055791783500475e-07,5.667067709535917e-05,7.88224664041805e-05,0.00048203625536361256,0.004894841310129743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-9.374992400942324,-0.39014391309103935,-999.999,-8.03740054815977,-999.999,-999.999,-999.999,-10.108367345392125,-999.999,-6.411729435323958,-999.999,-37.30940383862633,-49.181828077387095,-0.22022323557972,-14.53426863636992,-999.999,-0.49375357727283387,-999.999,-0.002187538359963881,-1.0234584164999703,-8.56352376350127,-999.999,-999.999,-999.999,-4.600285943361767,-999.999,-17.200852012438585,-999.999,-3.8770018986062738,-18.059365503353938,-999.999,-999.999,-999.999,-999.999,-8.466765874873282,-3.815631711527744,-999.999,-999.999,-9.081452527827295,-999.999,-11.908375090287205,-8.347596303337262,-1.5193736443869454,-18.15009202714888,-1.6386954771239512,-1.019310116547393,-1.3961377896063034,-5.42590760659074,-999.999,-34.107589594385004,-9.770587856263235,-999.999,-0.8002028934700443,-4.374913066896532
17,1,transp,3,0.21166666666666667,203.82277127353643,45,6.714294982363392,0.30725278685796675,43.21179627119068,25.0,0.003968978928834075,0.06781120844749247,11.076019855301356,0.11941198888327095,6.871927341063919e-06,0.036359963352988835,0.004709949163480411,0.0074383152344069505,0.001036959165057716,1.953485879850611e-06,1.6576436719808846e-06,2.6304129920243623e-06,5.629549579162384e-07,0.0,0.0470889852846573,4.393611221474848e-05,0.0,4.34164873571201e-07,6.066489275015378e-05,8.437796609816349e-05,0.0005160107348658108,0.005239835455086908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-9.300071404464743,-0.34763639665909984,-999.999,-7.9835568607617216,-999.999,-999.999,-999.999,-10.034115448769047,-999.999,-6.399582198996949,-999.999,-37.278296915105116,-49.138188748697175,-0.1777157191477805,-14.405353164600506,-999.999,-0.40940764426345666,-999.999,-0.0058585808716173915,-0.9545076168074722,-8.444500759181043,-999.999,-999.999,-999.999,-4.545561189299738,-999.999,-17.125647084948206,-999.999,-3.835400091206168,-17.986799039718065,-999.999,-999.999,-999.999,-999.999,-8.39048699616233,-3.773935260456704,-999.999,-999.999,-8.962287558000671,-999.999,-11.895558754105696,-8.34693311938781,-1.4890192801870619,-18.087040251890556,-1.5988264245465142,-0.9796213657092601,-1.3547291221630076,-5.371244031444407,-999.999,-33.88388087364846,-9.693883081033084,-999.999,-0.7576953770381047,-4.332523525472286
18,1,transp,4,0.29633333333333334,203.82277127353643,45,6.71019789557543,0.2967479926013803,42.8455946078755,25.0,0.004267194159892141,0.07285862931365077,10.301966063587589,0.11941198888326854,7.3882599888225674e-06,0.03909192415796868,0.005063838313014368,0.007997204292632934,0.0011148726592986131,2.1002639941468896e-06,1.7821932347951233e-06,2.828053048075992e-06,6.052534295914013e-07,0.0,0.05062708736949845,4.723731841588249e-05,0.0,4.667865075915778e-07,6.52230411625368e-05,9.071783211909981e-05,0.0005547819813854091,0.005633538412069256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-9.220578690109189,-0.30274491669099746,-999.999,-7.926998766669665,-999.999,-999.999,-999.999,-9.9553609943631,-999.999,-6.3870155684199545,-999.999,-37.246804276281665,-49.09371473235397,-0.13282423917967812,-14.268515111059408,-999.999,-0.32036294427685874,-999.999,-0.010069597249795947,-0.8815980681479267,-8.318495472210465,-999.999,-999.999,-999.999,-4.487407115015145,-999.999,-17.045830857585784,-999.999,-3.7915164653600613,-17.909842919381394,-999.999,-999.999,-999.999,-999.999,-8.309642783332242,-3.729943796941641,-999.999,-999.999,-8.836120514526659,-999.999,-11.882253863579093,-8.346846158101213,-1.4573457294589645,-18.02044195376814,-1.556795051604162,-0.9378249867607149,-1.3110664772832976,-5.313160432309255,-999.999,-33.646555737474145,-9.612553598692696,-999.999,-0.7128038970700024,-4.2877701029634885
19,1,transp,5,0.381,203.82277127353643,45,6.70570862230922,0.2857080777581304,42.479392944560324,25.0,0.004610671396630259,0.07866593014565249,9.534509324387233,0.11941198888326683,7.982959697687822e-06,0.042238531877634364,0.0054714394498241135,0.008640919466673848,0.0012046115757565806,2.269319548194654e-06,1.925646470070757e-06,3.0556901814322342e-06,6.539718069782511e-07,0.0,0.054702189513289395,5.103956949421491e-05,0.0,5.043593326663412e-07,7.047300849575872e-05,9.801993957494557e-05,0.0005994377844178861,0.00608699614888517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-9.135855455417367,-0.25514115560755357,-999.999,-7.867375083859991,-999.999,-999.999,-999.999,-9.871457861346727,-999.999,-6.3739895360331555,-999.999,-37.214992539794,-49.048428879774306,-0.08522047809623423,-14.122613065962433,-999.999,-0.22597552378541863,-999.999,-0.014932930099330832,-0.8041797097000938,-8.184531441253206,-999.999,-999.999,-999.999,-4.425326226801329,-999.999,-16.960735604923723,-999.999,-3.7450428209272655,-17.827865942526614,-999.999,-999.999,-999.999,-999.999,-8.22359252843363,-3.683346146518768,-999.999,-999.999,-8.701970474584282,-999.999,-11.868407729516848,-8.34745992571047,-1.4242018700470247,-17.94980660277758,-1.5123095663279997,-0.8936409971905874,-1.264847820487729,-5.2511615202286555,-999.999,-33.39365421877933,-9.52594531683872,-999.999,-0.6652001359865585,-4.240329424830099
20,1,transp,6,0.4656666666666667,203.82277127353643,45,6.700756273897992,0.27404364906071416,42.11319128124515,25.0,0.00501051343882178,0.08541817406786958,8.773649638098536,0.11941198888326322,8.675249960210076e-06,0.045901499677734096,0.00594592816034466,0.009390268659333147,0.0013090766984177253,2.466117212878039e-06,2.0926404610514393e-06,3.320682695236748e-06,7.10684897245548e-07,0.0,0.059446018189973006,5.546577209353506e-05,0.0,5.480978792755982e-07,7.658449839422307e-05,0.00010652032693383542,0.0006514216296151327,0.006614866552838427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-9.045086945173571,-0.20442157258824167,-999.999,-7.804257944492466,-999.999,-999.999,-999.999,-9.781607545722263,-999.999,-6.36045760646136,-999.999,-37.18296523397184,-49.00238380696952,-0.03450089507692233,-13.966236106491579,-999.999,-0.12545455236612923,-999.999,-0.020594463474951752,-0.7215757311010247,-8.041407301742804,-999.999,-999.999,-999.999,-4.358703157502413,-999.999,-16.869534737471422,-999.999,-3.695601730201041,-17.740087895997668,-999.999,-999.999,-999.999,-999.999,-8.13154826961629,-3.63376093672304,-999.999,-999.999,-8.558630156469626,-999.999,-11.853957605325718,-8.348934710908637,-1.3894071964170074,-17.874530644714575,-1.465012804232046,-0.8467272131306203,-1.2157038183018276,-5.184634876382262,-999.999,-33.12275272007811,-9.433252522208628,-999.999,-0.6144805529672466,-4.189804581179514
21,1,transp,7,0.5503333333333333,203.82277127353643,45,6.681851854186937,0.28346968497022745,41.74698961792998,25.0,0.005413847984974257,0.09327582213590722,8.019391832295465,0.11941198888326167,9.49119400392547e-06,0.05021873035482488,0.006505167915861141,0.010239500499366696,0.001432200912675481,2.698065993625671e-06,2.2894621697422433e-06,3.6330069831447903e-06,7.775278252909226e-07,0.0,0.06503716826486124,6.0682563145939135e-05,0.0,5.996488088763748e-07,8.378759520322617e-05,0.00011653901535145004,0.0007126905960506484,0.007203060056444123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020582818825681165,0.0005344860665632729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.999,-8.948352964163139,-0.16992067751131934,-999.999,-7.78210434078532,-999.999,-999.999,-999.999,-9.684504665377117,-999.999,-6.372920532829486,-999.999,-37.26575043496937,-49.098507362342616,0.0,-13.797244087885261,-999.999,-0.05608386287757128,-999.999,-0.042739325419452356,-0.6343313439579177,-7.926041466889853,-999.999,-999.999,-999.999,-4.28668982669765,-999.999,-16.77229422778827,-999.999,-3.6611540430166727,-17.64259761730918,-999.999,-999.999,-999.999,-999.999,-8.051105437067532,-3.599144406647766,-999.999,-999.999,-8.443011057280316,-999.999,-11.866789431028556,-8.370997158796477,-1.3641369235250895,-17.786520757216426,-1.4302621401497895,-0.8144892367395098,-1.181572726361388,-5.112745738121088,-999.999,-32.83130644970467,-9.352049896650785,-999.999,-0.5799796578903242,-4.1541376256438305
